Date,Cucumber,Strawberry,Blueberry,Mango,Watermelon,Tomato,Potato,Bell Pepper,Lime,Cabbage,Pineapple,Guava,Papaya,Banana,Peanut,Avocado,Pumpkin,Lemon,Grape,Peach,Celery,Lettuce,Corn,Carrot,Grapefruit,Citrus Fruit,Rosemary,Sugarcane,Okra,Zucchini,Eggplant,Radish,Blackberry,Cauliflower,Plum,Chayote,Pecan Nut,Coconut,Walnut,Basil,Coriander,Parsley,Mint,Onion,Garlic,Spinach,Broccoli
2023-04-09,5.079957429608427,12.191897831060226,9.143923373295168,7.111940401451799,5.079957429608427,19.77257008013608,0.25349448820687287,3.54892283489622,4.055639667825074,4.562594626303207,11.153009086518951,,,,9.521129181681125,6.347419454454084,3.173709727227042,13.681508749573956,5.573948009085686,5.067225462805169,2.548615083326019,3.5680611166564264,15.801413516621317,8.156368618832376,2.039092154708094,9.175914696186425,2.511087122256846,1.0044348489027386,1.5066522733541075,3.021918266081884,3.021918266081884,1.510959133040942,1.505347593587319,3.010695187174638,1.505347593587319,0.5024393448451036,0.0,12.058544276282486,2.524041333845675,3.02884960061481,2.524041333845675,1.493331589973334,1.991108786631112,10.453321129813338,10.528067709820272,5.514702133715382,7.520048364157338
2023-04-16,6.095948915530113,12.191897831060226,10.667910602177697,8.635927630334328,6.603944658490955,17.7446141744811,0.25349448820687287,4.562900787723711,4.562594626303207,4.562594626303207,10.646054128040818,,,,9.521129181681125,6.347419454454084,3.173709727227042,13.681508749573956,5.573948009085686,5.067225462805169,2.548615083326019,3.5680611166564264,15.801413516621317,6.627049502801306,2.039092154708094,9.685687734863448,2.511087122256846,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,3.010695187174638,1.505347593587319,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,2.524041333845675,3.02884960061481,1.493331589973334,1.991108786631112,9.955543933155559,10.528067709820272,5.013365576104892,7.018711806546848
2023-04-23,5.587953172569271,11.175906345138541,11.175906345138541,8.127931887373483,7.61993614441264,17.237625198067352,0.25349448820687287,4.562900787723711,4.055639667825074,4.562594626303207,10.139099169562682,,,,9.521129181681125,7.140846886260844,3.173709727227042,14.188231295854473,6.080670555366202,5.067225462805169,2.548615083326019,3.058338099991223,16.311136533286522,6.117276464124283,2.039092154708094,9.175914696186425,2.511087122256846,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,3.010695187174638,2.007130124783092,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,3.02884960061481,2.524041333845675,0.995554393315556,1.991108786631112,10.453321129813338,10.528067709820272,5.013365576104892,7.018711806546848
2023-04-30,6.095948915530113,11.683902088099382,9.143923373295168,9.651919116256012,8.127931887373483,16.730636221653604,0.25349448820687287,4.562900787723711,4.562594626303207,4.055639667825074,10.646054128040818,,,,9.521129181681125,7.140846886260844,3.173709727227042,13.17478620329344,5.573948009085686,4.560502916524651,2.548615083326019,3.058338099991223,16.820859549951727,5.097730386770236,2.039092154708094,9.685687734863448,3.013304546708215,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,2.5089126559788646,1.505347593587319,0.5024393448451036,0.0,13.063422965972693,2.01923306707654,3.02884960061481,3.02884960061481,0.995554393315556,2.4888859832888897,10.453321129813338,10.528067709820272,5.013365576104892,6.517375248936359
2023-05-07,6.095948915530113,14.731876545864441,8.635927630334328,9.143923373295168,9.143923373295168,18.251603150894844,0.25349448820687287,4.055911811309966,4.562594626303207,4.562594626303207,11.659964044997086,,,,9.521129181681125,7.140846886260844,3.173709727227042,14.188231295854473,5.067225462805169,5.067225462805169,2.548615083326019,3.058338099991223,16.820859549951727,4.587957348093212,2.039092154708094,10.195460773540471,2.511087122256846,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,2.5089126559788646,2.007130124783092,0.5024393448451036,0.0,13.063422965972693,2.524041333845675,3.02884960061481,2.524041333845675,0.995554393315556,1.991108786631112,10.453321129813338,10.026731152209784,5.013365576104892,7.018711806546848
2023-05-14,6.095948915530113,12.699893574021068,8.127931887373483,10.667910602177697,9.651919116256012,20.78654803296357,0.5069889764137457,4.562900787723711,4.562594626303207,4.055639667825074,11.659964044997086,,,,9.521129181681125,7.140846886260844,3.173709727227042,14.188231295854473,5.573948009085686,6.080670555366202,2.0388920666608152,3.058338099991223,16.820859549951727,4.078184309416188,2.039092154708094,11.215006850894516,3.013304546708215,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,2.5089126559788646,2.007130124783092,0.5024393448451036,0.0,12.56098362112759,2.01923306707654,3.02884960061481,2.524041333845675,0.995554393315556,2.4888859832888897,9.955543933155559,11.029404267430763,5.013365576104892,7.018711806546848
2023-05-21,6.603944658490955,14.223880802903597,7.61993614441264,11.175906345138541,10.667910602177697,19.77257008013608,0.5069889764137457,4.562900787723711,4.562594626303207,3.548684709346939,13.18082892043149,,,,10.314556613487886,7.140846886260844,3.173709727227042,14.69495384213499,5.067225462805169,5.573948009085686,2.0388920666608152,3.5680611166564264,16.820859549951727,3.568411270739165,2.039092154708094,10.705233812217495,3.013304546708215,1.0044348489027386,1.5066522733541075,4.532877399122826,3.5255713104288646,1.0073060886939613,1.505347593587319,2.5089126559788646,2.007130124783092,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,3.02884960061481,3.02884960061481,1.493331589973334,2.986663179946668,11.448875523128894,11.029404267430763,5.013365576104892,7.018711806546848
2023-05-28,6.603944658490955,13.715885059942753,8.127931887373483,13.20788931698191,12.699893574021068,19.77257008013608,0.5069889764137457,4.562900787723711,4.562594626303207,4.055639667825074,13.18082892043149,,,,9.521129181681125,7.140846886260844,3.173709727227042,13.681508749573956,5.067225462805169,6.080670555366202,2.0388920666608152,3.058338099991223,20.38892066660815,3.568411270739165,2.039092154708094,10.195460773540471,3.013304546708215,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,1.505347593587319,2.5089126559788646,2.007130124783092,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,3.02884960061481,3.02884960061481,0.995554393315556,2.4888859832888897,10.951098326471115,11.029404267430763,4.512029018494403,6.517375248936359
2023-06-04,6.095948915530113,15.747868031786124,7.111940401451799,15.747868031786124,11.683902088099382,19.77257008013608,0.5069889764137457,4.562900787723711,4.562594626303207,4.562594626303207,12.16691900347522,,,,9.521129181681125,7.140846886260844,3.9671371590338027,15.201676388415507,5.067225462805169,6.080670555366202,2.0388920666608152,3.058338099991223,16.820859549951727,3.568411270739165,2.039092154708094,9.175914696186425,3.013304546708215,1.0044348489027386,1.5066522733541075,4.029224354775845,3.5255713104288646,1.0073060886939613,2.007130124783092,3.010695187174638,1.505347593587319,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,3.02884960061481,2.524041333845675,0.995554393315556,2.4888859832888897,10.453321129813338,11.029404267430763,5.013365576104892,6.517375248936359
2023-06-11,6.603944658490955,14.223880802903597,7.61993614441264,20.82782546139455,10.159914859216855,19.265581103722337,0.25349448820687287,5.069889764137457,4.562594626303207,4.055639667825074,11.659964044997086,,,,10.314556613487886,6.347419454454084,3.173709727227042,14.188231295854473,6.080670555366202,7.094115647927237,2.0388920666608152,3.058338099991223,16.820859549951727,4.078184309416188,2.039092154708094,9.175914696186425,2.511087122256846,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,2.007130124783092,3.010695187174638,1.505347593587319,0.5024393448451036,0.0,14.0683016556629,2.524041333845675,3.02884960061481,2.524041333845675,0.995554393315556,1.991108786631112,10.453321129813338,11.029404267430763,4.512029018494403,7.018711806546848
2023-06-18,5.587953172569271,14.223880802903597,6.603944658490955,21.84381694731624,10.667910602177697,19.77257008013608,0.5069889764137457,4.562900787723711,4.562594626303207,4.055639667825074,13.18082892043149,,,,10.314556613487886,7.140846886260844,3.9671371590338027,14.188231295854473,5.573948009085686,7.600838194207753,2.0388920666608152,3.058338099991223,16.820859549951727,3.568411270739165,2.039092154708094,9.175914696186425,3.013304546708215,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.5255713104288646,1.0073060886939613,1.505347593587319,3.010695187174638,1.505347593587319,0.5024393448451036,0.0,13.565862310817797,2.524041333845675,3.533657867383945,3.02884960061481,0.995554393315556,1.991108786631112,10.453321129813338,11.530740825041251,5.013365576104892,7.018711806546848
2023-06-25,6.095948915530113,13.20788931698191,7.61993614441264,23.367804176198764,11.683902088099382,16.730636221653604,0.25349448820687287,4.562900787723711,4.562594626303207,3.548684709346939,13.18082892043149,,,,9.521129181681125,7.140846886260844,3.9671371590338027,13.681508749573956,6.080670555366202,7.600838194207753,2.0388920666608152,3.5680611166564264,17.84030558328213,3.0586382320621417,2.039092154708094,9.175914696186425,2.511087122256846,1.0044348489027386,1.5066522733541075,3.5255713104288646,3.021918266081884,1.0073060886939613,1.505347593587319,3.010695187174638,2.007130124783092,0.5024393448451036,0.0,15.073180345353109,2.524041333845675,3.02884960061481,2.524041333845675,0.995554393315556,1.991108786631112,10.453321129813338,11.029404267430763,4.512029018494403,7.018711806546848
2023-07-02,5.587953172569271,13.715885059942753,8.127931887373483,18.287846746590336,15.23987228882528,18.75859212730859,0.5069889764137457,4.562900787723711,5.069549584781342,3.54868470934694,13.180828920431491,,,,9.224212471233688,6.918159353425265,4.612106235616844,15.20167638841551,6.080670555366204,7.600838194207755,2.0388920666608157,3.0583380999912237,22.42781273326897,3.568411270739164,2.0390921547080936,8.666141657509398,3.013304546708215,1.0044348489027386,2.008869697805477,3.5255713104288646,3.021918266081884,1.0073060886939613,1.505347593587319,3.010695187174638,2.007130124783092,0.5024393448451037,0.0,15.575619690198213,2.5240413338456746,3.533657867383944,3.028849600614809,1.0198955765262054,2.039791153052411,11.218851341788259,11.029404267430763,5.013365576104892,7.018711806546848
