date,TMIN
2025-01-01,56.18791946308725
2025-01-02,47.53947368421053
2025-01-03,44.96103896103896
2025-01-04,44.189542483660134
2025-01-05,45.42857142857143
2025-01-06,48.380645161290325
2025-01-07,41.6797385620915
2025-01-08,39.52564102564103
2025-01-09,37.59090909090909
2025-01-10,40.21568627450981
2025-01-11,45.36666666666667
2025-01-12,40.66225165562914
2025-01-13,46.55555555555556
2025-01-14,48.51633986928105
2025-01-15,47.111111111111114
2025-01-16,48.8051948051948
2025-01-17,48.43312101910828
2025-01-18,55.673202614379086
2025-01-19,55.99342105263158
2025-01-20,44.980132450331126
2025-01-21,44.027027027027025
2025-01-22,39.47019867549669
2025-01-23,38.94155844155844
2025-01-24,38.223684210526315
2025-01-25,36.24324324324324
2025-01-26,43.08843537414966
2025-01-27,47.67333333333333
2025-01-28,50.046052631578945
2025-01-29,49.51633986928105
2025-01-30,50.94303797468354
2025-01-31,56.12337662337662
2025-02-01,57.08843537414966
2025-02-02,56.99337748344371
2025-02-03,59.5328947368421
2025-02-04,61.17218543046358
2025-02-05,59.42666666666667
2025-02-06,60.8235294117647
2025-02-07,61.205298013245034
2025-02-08,61.086666666666666
2025-02-09,61.11486486486486
2025-02-10,61.248366013071895
2025-02-11,62.645161290322584
2025-02-12,64.16447368421052
2025-02-13,65.8543046357616
2025-02-14,62.48322147651007
2025-02-15,65.01333333333334
2025-02-16,62.54109589041096
2025-02-17,53.348684210526315
2025-02-18,51.33774834437086
2025-02-19,57.62091503267974
2025-02-20,52.25850340136054
2025-02-21,42.69387755102041
2025-02-22,46.86
2025-02-23,49.99333333333333
2025-02-24,55.52980132450331
2025-02-25,56.76973684210526
2025-02-26,52.47019867549669
2025-02-27,54.588235294117645
2025-02-28,53.51677852348993
2025-03-01,51.46308724832215
2025-03-02,53.086666666666666
2025-03-03,50.55555555555556
2025-03-04,56.5974025974026
2025-03-05,62.11764705882353
2025-03-06,51.86363636363637
2025-03-07,44.0
2025-03-08,50.66
2025-03-09,57.61333333333334
2025-03-10,58.58441558441559
2025-03-11,51.05806451612903
2025-03-12,49.09803921568628
2025-03-13,51.76315789473684
2025-03-14,56.298701298701296
2025-03-15,61.80263157894737
2025-03-16,66.6554054054054
2025-03-17,56.201298701298704
2025-03-18,47.72727272727273
2025-03-19,47.847133757961785
2025-03-20,51.07741935483871
2025-03-21,46.55696202531646
2025-03-22,44.883116883116884
2025-03-23,49.788079470198674
2025-03-24,56.209150326797385
2025-03-25,60.29220779220779
2025-03-26,59.07741935483871
2025-03-27,58.32258064516129
2025-03-28,60.12258064516129
2025-03-29,64.23026315789474
2025-03-30,67.32885906040268
2025-03-31,66.81935483870967
2025-04-01,66.44155844155844
2025-04-02,69.0
2025-04-03,71.57046979865771
2025-04-04,70.81699346405229
2025-04-05,69.48344370860927
2025-04-06,69.67785234899328
2025-04-07,66.88888888888889
2025-04-08,61.74666666666667
