date,TMAX
2016-01-01,80.56172839506173
2016-01-02,74.64150943396227
2016-01-03,67.78125
2016-01-04,65.82098765432099
2016-01-05,65.45121951219512
2016-01-06,66.76047904191617
2016-01-07,68.52409638554217
2016-01-08,71.48780487804878
2016-01-09,73.71779141104294
2016-01-10,73.25766871165644
2016-01-11,66.33939393939394
2016-01-12,63.660606060606064
2016-01-13,64.09036144578313
2016-01-14,64.98809523809524
2016-01-15,70.93413173652695
2016-01-16,74.51829268292683
2016-01-17,72.80606060606061
2016-01-18,65.76219512195122
2016-01-19,60.04242424242424
2016-01-20,62.897590361445786
2016-01-21,68.6566265060241
2016-01-22,69.9030303030303
2016-01-23,63.49375
2016-01-24,57.100628930817614
2016-01-25,63.732919254658384
2016-01-26,72.39634146341463
2016-01-27,73.38216560509554
2016-01-28,69.14634146341463
2016-01-29,67.06172839506173
2016-01-30,68.15853658536585
2016-01-31,71.29813664596273
2016-02-01,75.85093167701864
2016-02-02,79.8170731707317
2016-02-03,80.47878787878788
2016-02-04,78.24698795180723
2016-02-05,70.28915662650603
2016-02-06,65.04878048780488
2016-02-07,64.41717791411043
2016-02-08,63.5521472392638
2016-02-09,63.295180722891565
2016-02-10,59.89506172839506
2016-02-11,63.74850299401198
2016-02-12,70.77245508982035
2016-02-13,71.66666666666667
2016-02-14,69.46913580246914
2016-02-15,71.55828220858896
2016-02-16,73.85365853658537
2016-02-17,74.47239263803681
2016-02-18,72.91411042944786
2016-02-19,73.0920245398773
2016-02-20,73.9746835443038
2016-02-21,76.1842105263158
2016-02-22,77.28484848484848
2016-02-23,78.7361963190184
2016-02-24,78.95092024539878
2016-02-25,72.63414634146342
2016-02-26,66.15384615384616
2016-02-27,66.31210191082802
2016-02-28,69.63291139240506
2016-02-29,74.45061728395062
2016-03-01,77.46625766871166
2016-03-02,78.38787878787879
2016-03-03,78.07361963190183
2016-03-04,76.42331288343559
2016-03-05,74.4113924050633
2016-03-06,74.84905660377359
2016-03-07,75.72121212121212
2016-03-08,77.39506172839506
2016-03-09,79.16463414634147
2016-03-10,81.3719512195122
2016-03-11,81.97546012269939
2016-03-12,81.99375
2016-03-13,82.03184713375796
2016-03-14,83.9875
2016-03-15,85.24050632911393
2016-03-16,85.86335403726709
2016-03-17,84.17391304347827
2016-03-18,81.86792452830188
2016-03-19,80.74050632911393
2016-03-20,79.0886075949367
2016-03-21,73.35625
2016-03-22,69.925
2016-03-23,76.82278481012658
2016-03-24,80.51552795031056
2016-03-25,80.50943396226415
2016-03-26,81.51592356687898
2016-03-27,82.48407643312102
2016-03-28,83.03658536585365
2016-03-29,81.79012345679013
2016-03-30,80.920245398773
2016-03-31,82.67283950617283
2016-04-01,85.80745341614907
2016-04-02,84.31847133757962
2016-04-03,80.0125786163522
2016-04-04,79.42944785276073
2016-04-05,81.55828220858896
2016-04-06,80.46341463414635
2016-04-07,80.5609756097561
2016-04-08,82.1840490797546
2016-04-09,80.07643312101911
2016-04-10,78.54545454545455
2016-04-11,80.1219512195122
2016-04-12,81.57668711656441
2016-04-13,82.08484848484848
2016-04-14,80.90062111801242
2016-04-15,80.11180124223603
2016-04-16,80.47798742138365
2016-04-17,79.88957055214723
2016-04-18,80.11515151515151
2016-04-19,80.87951807228916
2016-04-20,81.46625766871166
2016-04-21,82.44099378881988
2016-04-22,82.98757763975155
2016-04-23,84.30379746835443
2016-04-24,85.50632911392405
2016-04-25,84.83333333333333
2016-04-26,84.48765432098766
2016-04-27,85.11111111111111
2016-04-28,86.35625
2016-04-29,88.22360248447205
2016-04-30,87.80625
2016-05-01,87.4875
2016-05-02,88.15432098765432
2016-05-03,88.59638554216868
2016-05-04,84.51533742331289
2016-05-05,80.25
2016-05-06,79.50920245398773
2016-05-07,80.0875
2016-05-08,83.20496894409938
2016-05-09,85.02439024390245
2016-05-10,85.61212121212121
2016-05-11,86.5060975609756
2016-05-12,87.1144578313253
2016-05-13,87.6319018404908
2016-05-14,88.72670807453416
2016-05-15,88.52173913043478
2016-05-16,88.55828220858896
2016-05-17,87.96273291925466
2016-05-18,88.1717791411043
2016-05-19,88.20731707317073
2016-05-20,87.31288343558282
