date,TMIN
2023-01-01,62.56296296296296
2023-01-02,61.31111111111111
2023-01-03,62.985611510791365
2023-01-04,64.91911764705883
2023-01-05,61.805755395683455
2023-01-06,50.7007299270073
2023-01-07,46.42962962962963
2023-01-08,48.634328358208954
2023-01-09,52.47014925373134
2023-01-10,49.85507246376812
2023-01-11,45.67164179104478
2023-01-12,50.203007518796994
2023-01-13,50.421052631578945
2023-01-14,40.83458646616541
2023-01-15,35.208955223880594
2023-01-16,35.984962406015036
2023-01-17,42.708955223880594
2023-01-18,50.955555555555556
2023-01-19,55.291044776119406
2023-01-20,56.71851851851852
2023-01-21,57.14074074074074
2023-01-22,59.11278195488722
2023-01-23,55.93382352941177
2023-01-24,51.0
2023-01-25,58.78030303030303
2023-01-26,54.1985294117647
2023-01-27,47.46715328467153
2023-01-28,47.98518518518519
2023-01-29,56.70229007633588
2023-01-30,62.298507462686565
2023-01-31,63.154411764705884
2023-02-01,62.54347826086956
2023-02-02,61.82394366197183
2023-02-03,57.262411347517734
2023-02-04,51.43884892086331
2023-02-05,55.956204379562045
2023-02-06,55.04347826086956
2023-02-07,53.75555555555555
2023-02-08,57.683098591549296
2023-02-09,60.59124087591241
2023-02-10,63.52205882352941
2023-02-11,62.9485294117647
2023-02-12,56.463235294117645
2023-02-13,47.269503546099294
2023-02-14,45.248226950354606
2023-02-15,52.46268656716418
2023-02-16,60.27205882352941
2023-02-17,60.713235294117645
2023-02-18,53.3609022556391
2023-02-19,54.4
2023-02-20,56.90510948905109
2023-02-21,62.19117647058823
2023-02-22,62.613138686131386
2023-02-23,64.95744680851064
2023-02-24,64.92537313432835
2023-02-25,63.57971014492754
2023-02-26,60.86764705882353
2023-02-27,60.095588235294116
2023-02-28,64.17142857142858
2023-03-01,63.0
2023-03-02,61.714285714285715
2023-03-03,64.58450704225352
2023-03-04,66.44852941176471
2023-03-05,63.15107913669065
2023-03-06,63.54929577464789
2023-03-07,65.125
2023-03-08,64.60714285714286
2023-03-09,60.90070921985816
2023-03-10,59.78260869565217
2023-03-11,59.007246376811594
2023-03-12,56.60144927536232
2023-03-13,60.878571428571426
2023-03-14,55.47552447552447
2023-03-15,51.06382978723404
2023-03-16,48.070422535211264
2023-03-17,53.50704225352113
2023-03-18,56.78102189781022
2023-03-19,52.1021897810219
2023-03-20,46.84172661870504
2023-03-21,45.89928057553957
