date,TMAX
2024-01-01,69.61428571428571
2024-01-02,67.04166666666667
2024-01-03,65.65714285714286
2024-01-04,68.03496503496504
2024-01-05,70.87412587412588
2024-01-06,75.14084507042253
2024-01-07,70.23404255319149
2024-01-08,68.13194444444444
2024-01-09,74.81428571428572
2024-01-10,70.4421768707483
2024-01-11,65.76388888888889
2024-01-12,74.2551724137931
2024-01-13,76.19858156028369
2024-01-14,67.18840579710145
2024-01-15,71.28571428571429
2024-01-16,73.83916083916084
2024-01-17,66.26712328767124
2024-01-18,66.85211267605634
2024-01-19,71.63888888888889
2024-01-20,65.22695035460993
2024-01-21,60.2589928057554
2024-01-22,66.67375886524823
2024-01-23,72.53191489361703
2024-01-24,77.39160839160839
2024-01-25,79.76223776223776
2024-01-26,80.11428571428571
2024-01-27,80.73188405797102
2024-01-28,76.83088235294117
2024-01-29,68.4
2024-01-30,66.1958041958042
2024-01-31,69.84397163120568
2024-02-01,69.38461538461539
2024-02-02,70.9020979020979
2024-02-03,73.41007194244604
2024-02-04,71.8695652173913
2024-02-05,68.31944444444444
2024-02-06,67.78169014084507
2024-02-07,67.8896551724138
2024-02-08,71.65492957746478
2024-02-09,74.50694444444444
2024-02-10,76.83098591549296
2024-02-11,79.22535211267606
2024-02-12,80.3972602739726
2024-02-13,75.88888888888889
2024-02-14,71.9090909090909
2024-02-15,73.77241379310345
2024-02-16,74.87234042553192
2024-02-17,73.27777777777777
2024-02-18,65.95714285714286
2024-02-19,65.27659574468085
2024-02-20,67.48920863309353
2024-02-21,69.13986013986013
2024-02-22,72.0
2024-02-23,75.68571428571428
2024-02-24,75.34751773049645
2024-02-25,73.81481481481481
2024-02-26,74.7062937062937
2024-02-27,77.0
2024-02-28,80.13013698630137
2024-02-29,78.6993006993007
2024-03-01,77.3076923076923
2024-03-02,78.86330935251799
2024-03-03,79.91240875912409
2024-03-04,79.93793103448276
2024-03-05,79.09154929577464
2024-03-06,79.73239436619718
2024-03-07,80.43571428571428
2024-03-08,81.5104895104895
2024-03-09,83.37142857142857
2024-03-10,80.51063829787235
2024-03-11,76.45774647887323
2024-03-12,76.74825174825175
2024-03-13,79.3103448275862
2024-03-14,81.8
2024-03-15,83.87586206896552
2024-03-16,84.09219858156028
2024-03-17,83.74468085106383
2024-03-18,83.02739726027397
2024-03-19,76.13013698630137
2024-03-20,73.50354609929079
2024-03-21,77.9795918367347
2024-03-22,75.68243243243244
2024-03-23,76.91666666666667
2024-03-24,77.85211267605634
2024-03-25,78.7394366197183
2024-03-26,80.57042253521126
2024-03-27,81.1958041958042
2024-03-28,80.29251700680273
2024-03-29,78.51388888888889
2024-03-30,78.74647887323944
2024-03-31,80.12949640287769
2024-04-01,81.43971631205673
2024-04-02,83.25170068027211
2024-04-03,83.21088435374149
2024-04-04,79.03472222222223
2024-04-05,77.3169014084507
2024-04-06,77.2605633802817
2024-04-07,77.83916083916084
2024-04-08,78.56643356643356
2024-04-09,79.60416666666667
2024-04-10,81.61904761904762
2024-04-11,82.45945945945945
2024-04-12,81.41891891891892
2024-04-13,80.34507042253522
2024-04-14,81.37588652482269
2024-04-15,82.5958904109589
2024-04-16,83.45517241379311
2024-04-17,83.87074829931973
2024-04-18,84.33561643835617
2024-04-19,86.09219858156028
2024-04-20,87.30496453900709
2024-04-21,85.57042253521126
2024-04-22,81.93243243243244
2024-04-23,78.82394366197182
2024-04-24,80.29054054054055
2024-04-25,82.81118881118881
2024-04-26,84.33333333333333
2024-04-27,83.58333333333333
2024-04-28,82.98561151079137
2024-04-29,83.73972602739725
2024-04-30,84.25694444444444
2024-05-01,85.96527777777777
2024-05-02,87.51408450704226
2024-05-03,87.70547945205479
2024-05-04,87.13103448275862
2024-05-05,87.56164383561644
2024-05-06,87.87074829931973
2024-05-07,88.43243243243244
2024-05-08,89.98657718120805
2024-05-09,91.14285714285714
2024-05-10,90.43624161073825
2024-05-11,89.91724137931034
2024-05-12,88.1118881118881
2024-05-13,86.38775510204081
2024-05-14,88.26351351351352
2024-05-15,89.5
2024-05-16,90.02721088435374
2024-05-17,90.71724137931035
2024-05-18,90.47222222222223
2024-05-19,91.59859154929578
2024-05-20,89.68055555555556
2024-05-21,88.48965517241379
2024-05-22,89.02721088435374
2024-05-23,89.93617021276596
2024-05-24,90.61538461538461
2024-05-25,92.18881118881119
2024-05-26,92.80851063829788
2024-05-27,93.33098591549296
2024-05-28,94.01379310344828
2024-05-29,94.05035971223022
2024-05-30,93.625
2024-05-31,92.16312056737588
2024-06-01,88.81560283687944
2024-06-02,88.21527777777777
2024-06-03,89.01408450704226
2024-06-04,90.31506849315069
2024-06-05,91.74149659863946
2024-06-06,93.19444444444444
2024-06-07,94.41216216216216
2024-06-08,94.0896551724138
2024-06-09,94.3986013986014
2024-06-10,94.38095238095238
2024-06-11,91.12
2024-06-12,88.73648648648648
2024-06-13,89.61073825503355
2024-06-14,90.47945205479452
2024-06-15,91.02758620689656
2024-06-16,91.57638888888889
2024-06-17,91.25342465753425
2024-06-18,90.27972027972028
2024-06-19,89.15
2024-06-20,89.77931034482759
2024-06-21,90.68055555555556
2024-06-22,92.39041095890411
2024-06-23,91.5625
2024-06-24,92.07482993197279
2024-06-25,92.26027397260275
2024-06-26,92.32191780821918
2024-06-27,91.75510204081633
2024-06-28,91.92517006802721
2024-06-29,91.96428571428571
2024-06-30,91.0709219858156
2024-07-01,91.08724832214764
2024-07-02,92.01369863013699
2024-07-03,92.94444444444444
2024-07-04,93.4375
2024-07-05,93.43356643356644
2024-07-06,92.8896551724138
2024-07-07,93.52413793103449
2024-07-08,94.32432432432432
2024-07-09,93.27210884353741
2024-07-10,92.38926174496645
2024-07-11,91.01379310344828
2024-07-12,91.64625850340136
2024-07-13,93.25694444444444
2024-07-14,93.43055555555556
2024-07-15,93.17687074829932
2024-07-16,92.47619047619048
2024-07-17,92.3061224489796
2024-07-18,92.58333333333333
2024-07-19,92.84137931034483
2024-07-20,92.83098591549296
2024-07-21,92.72727272727273
2024-07-22,92.4
2024-07-23,92.54929577464789
2024-07-24,92.45774647887323
2024-07-25,92.56338028169014
2024-07-26,92.6896551724138
2024-07-27,92.69565217391305
2024-07-28,92.59285714285714
2024-07-29,92.23287671232876
2024-07-30,92.36363636363636
2024-07-31,93.12587412587412
2024-08-01,93.53472222222223
2024-08-02,93.57534246575342
2024-08-03,91.73793103448276
2024-08-04,89.13194444444444
2024-08-05,88.36619718309859
2024-08-06,90.06896551724138
2024-08-07,92.75342465753425
2024-08-08,93.73972602739725
2024-08-09,93.73103448275862
2024-08-10,93.52447552447552
2024-08-11,93.5625
2024-08-12,94.07432432432432
2024-08-13,94.13380281690141
2024-08-14,94.55172413793103
2024-08-15,93.71917808219177
2024-08-16,91.63636363636364
2024-08-17,91.24305555555556
2024-08-18,92.41958041958041
2024-08-19,92.58219178082192
2024-08-20,93.32876712328768
2024-08-21,92.63333333333334
2024-08-22,90.19014084507042
2024-08-23,90.15972222222223
2024-08-24,90.41549295774648
2024-08-25,90.71631205673759
2024-08-26,91.53103448275863
2024-08-27,92.45138888888889
2024-08-28,92.47586206896551
2024-08-29,91.4375
2024-08-30,90.95804195804196
2024-08-31,91.0
2024-09-01,90.69852941176471
2024-09-02,91.19858156028369
2024-09-03,91.61643835616438
2024-09-04,90.61643835616438
2024-09-05,90.4
2024-09-06,89.31468531468532
2024-09-07,89.177304964539
2024-09-08,89.32867132867133
2024-09-09,89.01369863013699
2024-09-10,88.62937062937063
2024-09-11,88.0979020979021
2024-09-12,88.43356643356644
2024-09-13,89.12056737588652
2024-09-14,90.0
2024-09-15,89.15328467153284
2024-09-16,88.5179856115108
2024-09-17,89.09285714285714
2024-09-18,90.29078014184397
2024-09-19,90.82978723404256
2024-09-20,90.55714285714286
2024-09-21,90.40287769784173
2024-09-22,90.55797101449275
2024-09-23,90.97872340425532
2024-09-24,91.07857142857142
2024-09-25,89.43262411347517
2024-09-26,87.26119402985074
2024-09-27,88.48148148148148
2024-09-28,89.32592592592593
2024-09-29,90.66911764705883
2024-09-30,91.23741007194245
2024-10-01,90.8344827586207
2024-10-02,90.578231292517
2024-10-03,90.25874125874125
