date,TMAX
2021-01-01,80.07142857142857
2021-01-02,79.71126760563381
2021-01-03,75.89855072463769
2021-01-04,71.20422535211267
2021-01-05,69.83333333333333
2021-01-06,68.75352112676056
2021-01-07,70.82394366197182
2021-01-08,68.50704225352112
2021-01-09,61.97841726618705
2021-01-10,58.845588235294116
2021-01-11,67.62237762237763
2021-01-12,68.8125
2021-01-13,63.02142857142857
2021-01-14,64.7080291970803
2021-01-15,69.51428571428572
2021-01-16,67.68085106382979
2021-01-17,63.864285714285714
2021-01-18,65.93478260869566
2021-01-19,69.20422535211267
2021-01-20,72.06428571428572
2021-01-21,74.12142857142857
2021-01-22,74.78260869565217
2021-01-23,73.45588235294117
2021-01-24,74.81159420289855
2021-01-25,77.88028169014085
2021-01-26,79.07801418439716
2021-01-27,79.8936170212766
2021-01-28,73.29496402877697
2021-01-29,66.58823529411765
2021-01-30,70.30147058823529
2021-01-31,75.11851851851851
2021-02-01,71.14285714285714
2021-02-02,61.01459854014598
2021-02-03,60.964285714285715
2021-02-04,65.55395683453237
2021-02-05,71.74285714285715
2021-02-06,73.11851851851851
2021-02-07,73.7007299270073
2021-02-08,75.43478260869566
2021-02-09,77.51079136690647
2021-02-10,79.80714285714286
2021-02-11,81.15328467153284
2021-02-12,80.75
2021-02-13,78.69402985074628
2021-02-14,77.31617647058823
2021-02-15,79.85507246376811
2021-02-16,76.02222222222223
2021-02-17,73.06569343065694
2021-02-18,79.41843971631205
2021-02-19,78.88489208633094
2021-02-20,72.34074074074074
2021-02-21,71.88235294117646
2021-02-22,77.20588235294117
2021-02-23,78.0431654676259
2021-02-24,78.22302158273381
2021-02-25,80.46762589928058
2021-02-26,81.86861313868613
2021-02-27,83.4888888888889
2021-02-28,84.26470588235294
2021-03-01,83.79285714285714
2021-03-02,79.60992907801419
2021-03-03,75.44927536231884
2021-03-04,74.03703703703704
2021-03-05,75.53900709219859
2021-03-06,73.87857142857143
2021-03-07,71.21167883211679
2021-03-08,70.78571428571429
2021-03-09,73.04347826086956
2021-03-10,75.89781021897811
2021-03-11,78.10144927536231
2021-03-12,79.67375886524823
2021-03-13,80.98540145985402
2021-03-14,81.5072463768116
2021-03-15,82.03597122302158
2021-03-16,83.2127659574468
2021-03-17,84.1958041958042
2021-03-18,84.02142857142857
2021-03-19,78.19148936170212
2021-03-20,72.68840579710145
2021-03-21,69.4087591240876
2021-03-22,71.33566433566433
2021-03-23,75.55944055944056
2021-03-24,79.8581560283688
2021-03-25,84.41258741258741
2021-03-26,86.73049645390071
2021-03-27,86.99285714285715
2021-03-28,86.63380281690141
2021-03-29,84.14788732394366
2021-03-30,83.41726618705036
2021-03-31,85.88571428571429
2021-04-01,81.24475524475524
2021-04-02,73.35
2021-04-03,71.54744525547446
2021-04-04,74.45652173913044
2021-04-05,77.13793103448276
2021-04-06,79.23239436619718
2021-04-07,80.96551724137932
2021-04-08,81.77304964539007
2021-04-09,81.54676258992805
2021-04-10,82.78985507246377
2021-04-11,81.39416058394161
2021-04-12,82.15217391304348
2021-04-13,86.0709219858156
2021-04-14,85.89285714285714
2021-04-15,82.78321678321679
2021-04-16,81.47101449275362
2021-04-17,81.87050359712231
2021-04-18,83.45714285714286
2021-04-19,81.95804195804196
2021-04-20,80.5179856115108
2021-04-21,82.37410071942446
2021-04-22,80.77464788732394
2021-04-23,80.22695035460993
2021-04-24,83.31159420289855
2021-04-25,85.60992907801419
2021-04-26,85.81428571428572
2021-04-27,84.25735294117646
2021-04-28,84.53571428571429
2021-04-29,86.55714285714286
2021-04-30,87.84782608695652
2021-05-01,87.61702127659575
2021-05-02,87.35507246376811
2021-05-03,89.57857142857142
2021-05-04,90.94366197183099
2021-05-05,90.3943661971831
2021-05-06,88.86619718309859
2021-05-07,86.77142857142857
2021-05-08,84.8936170212766
2021-05-09,86.4820143884892
2021-05-10,87.54285714285714
2021-05-11,88.63120567375887
2021-05-12,89.03496503496504
2021-05-13,84.6993006993007
2021-05-14,82.69117647058823
2021-05-15,83.82481751824818
2021-05-16,83.95652173913044
2021-05-17,84.58571428571429
2021-05-18,85.35915492957747
2021-05-19,85.78873239436619
2021-05-20,85.24827586206897
2021-05-21,85.14285714285714
2021-05-22,85.27857142857142
2021-05-23,85.77857142857142
2021-05-24,87.34965034965035
2021-05-25,88.5
2021-05-26,88.8936170212766
2021-05-27,89.20863309352518
2021-05-28,89.57971014492753
2021-05-29,90.0431654676259
2021-05-30,89.44202898550725
2021-05-31,88.71851851851852
2021-06-01,88.13571428571429
2021-06-02,88.10791366906474
2021-06-03,88.05035971223022
2021-06-04,88.27142857142857
2021-06-05,88.30656934306569
2021-06-06,90.04411764705883
2021-06-07,90.20422535211267
2021-06-08,90.14285714285714
2021-06-09,90.80575539568345
2021-06-10,91.11428571428571
2021-06-11,91.67625899280576
