date,PRCP
2025-01-01,0.05149584487534626
2025-01-02,0.001879382889200561
2025-01-03,7.012622720897616e-05
2025-01-04,1.4347202295552368e-05
2025-01-05,0.0016714285714285713
2025-01-06,0.05367605633802817
2025-01-07,0.03630376344086022
2025-01-08,0.0013278008298755186
2025-01-09,4.172461752433936e-05
2025-01-10,0.01768361581920904
2025-01-11,0.14278666666666667
2025-01-12,0.011388499298737727
2025-01-13,0.26430813124108415
2025-01-14,0.1568421052631579
2025-01-15,0.0020781032078103206
2025-01-16,0.006986111111111111
2025-01-17,0.018993006993006992
2025-01-18,0.1149584487534626
2025-01-19,0.48318373071528753
2025-01-20,0.3148351648351648
2025-01-21,0.13515449438202248
2025-01-22,0.7679431664411367
2025-01-23,0.08318373071528752
2025-01-24,0.04034236804564907
2025-01-25,0.002521613832853026
2025-01-26,0.0006078147612156295
2025-01-27,0.0017403708987161197
2025-01-28,0.002556497175141243
2025-01-29,0.00018258426966292135
2025-01-30,0.0006142857142857142
2025-01-31,0.0035336194563662373
2025-02-01,0.03838255977496484
2025-02-02,0.0018075801749271136
2025-02-03,0.006657060518731989
2025-02-04,0.00452991452991453
2025-02-05,0.00037089871611982884
2025-02-06,0.0002545968882602546
2025-02-07,0.00028129395218002813
2025-02-08,0.00048433048433048435
2025-02-09,0.0006213872832369942
2025-02-10,0.0010183875530410183
2025-02-11,0.004753867791842475
2025-02-12,0.015782792665726374
2025-02-13,0.07593484419263456
2025-02-14,0.19271349862258952
2025-02-15,0.036722222222222226
2025-02-16,0.07592436974789916
2025-02-17,0.10719463087248322
2025-02-18,0.006394366197183098
2025-02-19,0.30845942228335627
2025-02-20,0.21410977242302542
2025-02-21,0.0014305949008498583
2025-02-22,0.0033286118980169967
2025-02-23,0.005918958031837916
2025-02-24,0.2717783857729138
2025-02-25,0.8171989528795812
2025-02-26,0.016963788300835655
2025-02-27,0.0007323943661971831
2025-02-28,0.0010906515580736543
2025-03-01,0.00012987012987012987
2025-03-02,7.204610951008646e-05
2025-03-03,0.0010632183908045978
2025-03-04,0.0113986013986014
2025-03-05,0.12227086183310533
2025-03-06,0.09576361221779549
2025-03-07,0.0005063291139240507
2025-03-08,0.03670487106017192
2025-03-09,0.24628985507246376
2025-03-10,0.5694781382228491
2025-03-11,0.21144946808510637
2025-03-12,0.0002646239554317549
2025-03-13,0.0005500705218617772
2025-03-14,0.018172942817294282
2025-03-15,0.0020916905444126072
2025-03-16,0.08386819484240687
2025-03-17,0.27427430093209054
2025-03-18,0.0004908835904628332
2025-03-19,0.005077138849929874
2025-03-20,0.016657381615598887
2025-03-21,0.018432732316227465
2025-03-22,8.547008547008548e-05
2025-03-23,5.7636887608069166e-05
2025-03-24,0.019815340909090907
2025-03-25,0.0925068493150685
2025-03-26,0.07998616874135546
2025-03-27,0.0008016877637130801
2025-03-28,0.0001553672316384181
2025-03-29,0.026014598540145987
2025-03-30,0.22480555555555554
2025-03-31,0.6165349143610013
2025-04-01,0.15905080213903744
2025-04-02,0.06312328767123287
2025-04-03,0.0017158931082981714
2025-04-04,0.0022804532577903685
2025-04-05,0.0004577968526466381
2025-04-06,0.005401146131805157
2025-04-07,0.13089385474860335
2025-04-08,0.24586340206185567
2025-04-09,0.12665757162346522
2025-04-10,0.009415041782729805
2025-04-11,0.028986111111111112
2025-04-12,0.10976995940460081
2025-04-13,0.0007213578500707213
2025-04-14,0.0
2025-04-15,2.8129395218002813e-05
2025-04-16,2.793296089385475e-05
2025-04-17,8.298755186721991e-05
2025-04-18,5.5710306406685235e-05
2025-04-19,0.00019635343618513325
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0006564245810055866
2025-04-25,0.003642756680731364
2025-04-26,0.014198581560283688
2025-04-27,0.0018233618233618235
2025-04-28,0.009636363636363637
2025-04-29,0.10905149051490516
2025-04-30,0.03447844228094576
2025-05-01,0.004162011173184358
2025-05-02,0.00042432814710042436
2025-05-03,0.12629310344827588
2025-05-04,0.24700410396716826
2025-05-05,0.21633879781420762
2025-05-06,0.11146408839779005
2025-05-07,0.06064066852367688
2025-05-08,0.22364372469635627
2025-05-09,0.1350625869262865
2025-05-10,0.4710123119015048
2025-05-11,0.35956873315363885
2025-05-12,1.136722797927461
2025-05-13,0.745740498034076
2025-05-14,0.019024725274725273
2025-05-15,0.0021540656205420827
2025-05-16,0.0007122507122507123
2025-05-17,0.0005179856115107913
2025-05-18,0.0001443001443001443
2025-05-19,0.00028409090909090913
2025-05-20,0.00028288543140028293
2025-05-21,0.006028368794326241
2025-05-22,0.03074074074074074
2025-05-23,0.05722535211267606
2025-05-24,0.061620839363241676
2025-05-25,0.11220815752461322
2025-05-26,0.23579945799457996
2025-05-27,0.1343611111111111
2025-05-28,0.2782591093117409
2025-05-29,0.20918508287292817
2025-05-30,0.27463945578231297
2025-05-31,0.41574697173620456
2025-06-01,0.26074525745257454
2025-06-02,0.23379020979020979
2025-06-03,0.4327445652173913
2025-06-04,0.44275590551181104
2025-06-05,0.35451187335092355
2025-06-06,0.1366030013642565
2025-06-07,0.06492937853107345
2025-06-08,0.025084985835694053
2025-06-09,0.10589635854341736
2025-06-10,0.22683127572016462
2025-06-11,0.2664563758389262
2025-06-12,0.4205510752688172
2025-06-13,0.2176164383561644
2025-06-14,0.22225941422594145
2025-06-15,0.3399303621169916
2025-06-16,0.2297671232876712
2025-06-17,0.2466532258064516
2025-06-18,0.18519621109607579
2025-06-19,0.18246594005449593
2025-06-20,0.3023170731707317
2025-06-21,0.2033709449929478
2025-06-22,0.08480575539568345
2025-06-23,0.15528169014084506
2025-06-24,0.05773371104815864
2025-06-25,0.09075736325385693
2025-06-26,0.19364016736401674
