date,TMAX
2019-01-01,81.5
2019-01-02,81.1360544217687
2019-01-03,80.91724137931034
2019-01-04,80.65068493150685
2019-01-05,75.38461538461539
2019-01-06,72.96428571428571
2019-01-07,75.55862068965517
2019-01-08,77.95205479452055
2019-01-09,74.54421768707483
2019-01-10,67.40277777777777
2019-01-11,67.07692307692308
2019-01-12,74.09859154929578
2019-01-13,77.17605633802818
2019-01-14,72.1103448275862
2019-01-15,64.02068965517242
2019-01-16,62.91836734693877
2019-01-17,68.63945578231292
2019-01-18,73.97278911564626
2019-01-19,76.49305555555556
2019-01-20,72.41134751773049
2019-01-21,64.46853146853147
2019-01-22,69.0958904109589
2019-01-23,75.34931506849315
2019-01-24,74.83673469387755
2019-01-25,68.14965986394557
2019-01-26,62.436619718309856
2019-01-27,62.021126760563384
2019-01-28,61.38095238095238
2019-01-29,62.226027397260275
2019-01-30,63.08108108108108
2019-01-31,65.01369863013699
2019-02-01,70.31506849315069
2019-02-02,74.81818181818181
2019-02-03,75.01398601398601
2019-02-04,74.31756756756756
2019-02-05,74.94520547945206
2019-02-06,78.27891156462584
2019-02-07,79.45945945945945
2019-02-08,79.36486486486487
2019-02-09,76.96402877697842
2019-02-10,76.0774647887324
2019-02-11,78.66896551724138
2019-02-12,81.73103448275862
2019-02-13,75.82876712328768
2019-02-14,69.78767123287672
2019-02-15,76.02758620689656
2019-02-16,78.98601398601399
2019-02-17,81.49305555555556
2019-02-18,83.07534246575342
2019-02-19,82.48299319727892
2019-02-20,82.55862068965517
2019-02-21,83.20689655172414
2019-02-22,84.1875
2019-02-23,84.86111111111111
2019-02-24,84.45138888888889
2019-02-25,80.60810810810811
2019-02-26,76.50694444444444
2019-02-27,78.19047619047619
2019-02-28,78.89041095890411
2019-03-01,79.74657534246575
2019-03-02,81.87412587412588
2019-03-03,83.54929577464789
2019-03-04,80.43835616438356
2019-03-05,74.36986301369863
2019-03-06,65.95862068965518
2019-03-07,68.27586206896552
2019-03-08,75.40816326530613
2019-03-09,80.03472222222223
2019-03-10,83.05555555555556
2019-03-11,84.15646258503402
2019-03-12,82.44897959183673
2019-03-13,80.19727891156462
2019-03-14,81.12328767123287
2019-03-15,82.52380952380952
2019-03-16,79.42957746478874
2019-03-17,76.15277777777777
2019-03-18,74.13513513513513
2019-03-19,70.35135135135135
2019-03-20,71.49324324324324
2019-03-21,74.24489795918367
2019-03-22,75.1156462585034
2019-03-23,76.71527777777777
2019-03-24,78.71830985915493
2019-03-25,81.16438356164383
2019-03-26,81.11486486486487
2019-03-27,77.5578231292517
2019-03-28,76.33793103448276
2019-03-29,78.33561643835617
2019-03-30,79.91489361702128
2019-03-31,80.6013986013986
2019-04-01,77.46621621621621
2019-04-02,76.87755102040816
2019-04-03,79.02054794520548
2019-04-04,79.14965986394557
2019-04-05,80.54421768707483
2019-04-06,84.24475524475524
2019-04-07,85.77083333333333
2019-04-08,85.17123287671232
2019-04-09,83.55862068965517
2019-04-10,83.04761904761905
2019-04-11,84.42361111111111
2019-04-12,85.84931506849315
2019-04-13,87.1063829787234
2019-04-14,86.76388888888889
2019-04-15,83.6
2019-04-16,82.64864864864865
2019-04-17,83.04195804195804
2019-04-18,85.17123287671232
2019-04-19,84.86301369863014
2019-04-20,79.65942028985508
2019-04-21,78.63309352517986
2019-04-22,80.46808510638297
2019-04-23,82.63888888888889
2019-04-24,83.0979020979021
2019-04-25,83.64539007092199
2019-04-26,84.76388888888889
2019-04-27,84.8695652173913
2019-04-28,85.22695035460993
2019-04-29,86.21232876712328
2019-04-30,86.98611111111111
2019-05-01,86.52027027027027
2019-05-02,85.80405405405405
2019-05-03,86.20805369127517
2019-05-04,88.06382978723404
2019-05-05,87.64335664335664
2019-05-06,87.48275862068965
2019-05-07,88.7448275862069
2019-05-08,88.27397260273973
2019-05-09,87.43150684931507
2019-05-10,87.66438356164383
2019-05-11,88.39160839160839
2019-05-12,88.59154929577464
2019-05-13,88.1917808219178
2019-05-14,86.54109589041096
2019-05-15,85.28275862068965
2019-05-16,85.65517241379311
2019-05-17,86.68531468531468
2019-05-18,87.76223776223776
2019-05-19,88.46206896551725
2019-05-20,89.45270270270271
2019-05-21,89.99305555555556
2019-05-22,90.34931506849315
2019-05-23,89.8639455782313
2019-05-24,89.39310344827587
2019-05-25,90.43661971830986
2019-05-26,91.25174825174825
2019-05-27,92.34965034965035
2019-05-28,93.15436241610739
2019-05-29,92.97297297297297
2019-05-30,92.45205479452055
2019-05-31,92.6027397260274
2019-06-01,93.11971830985915
2019-06-02,93.22222222222223
2019-06-03,93.84137931034483
2019-06-04,94.24657534246575
2019-06-05,92.73793103448276
2019-06-06,90.39160839160839
2019-06-07,90.31292517006803
2019-06-08,89.71126760563381
2019-06-09,89.26760563380282
2019-06-10,89.47586206896551
2019-06-11,90.13103448275862
2019-06-12,90.11724137931034
2019-06-13,89.24475524475524
2019-06-14,88.6917808219178
2019-06-15,88.93706293706293
2019-06-16,87.86524822695036
2019-06-17,87.22602739726027
2019-06-18,87.94520547945206
2019-06-19,89.70138888888889
2019-06-20,90.84615384615384
2019-06-21,93.37671232876713
2019-06-22,93.66433566433567
2019-06-23,93.63194444444444
2019-06-24,94.25342465753425
2019-06-25,95.14189189189189
2019-06-26,95.21527777777777
2019-06-27,93.92142857142858
2019-06-28,92.34306569343066
2019-06-29,89.79411764705883
2019-06-30,89.56934306569343
2019-07-01,92.58219178082192
2019-07-02,94.63945578231292
2019-07-03,94.63636363636364
2019-07-04,94.375
2019-07-05,93.3169014084507
2019-07-06,91.82857142857142
2019-07-07,90.81560283687944
2019-07-08,90.49655172413793
2019-07-09,89.93150684931507
2019-07-10,90.28965517241379
2019-07-11,90.20547945205479
2019-07-12,89.78321678321679
2019-07-13,90.58156028368795
2019-07-14,92.48591549295774
2019-07-15,93.29452054794521
2019-07-16,93.66438356164383
2019-07-17,93.5374149659864
2019-07-18,92.4
2019-07-19,92.11724137931034
2019-07-20,91.57142857142857
2019-07-21,91.15
2019-07-22,91.13194444444444
2019-07-23,90.53900709219859
2019-07-24,89.66433566433567
2019-07-25,88.73793103448276
2019-07-26,88.61224489795919
2019-07-27,89.80575539568345
2019-07-28,91.13475177304964
2019-07-29,91.82191780821918
2019-07-30,92.31724137931035
2019-07-31,92.64383561643835
2019-08-01,91.12413793103448
2019-08-02,88.68027210884354
2019-08-03,89.60992907801419
2019-08-04,90.85416666666667
2019-08-05,90.1056338028169
2019-08-06,90.34507042253522
2019-08-07,90.7687074829932
2019-08-08,92.0
2019-08-09,92.96666666666667
2019-08-10,93.02097902097903
2019-08-11,92.93793103448276
2019-08-12,92.49664429530202
2019-08-13,92.1006711409396
2019-08-14,91.64189189189189
2019-08-15,90.92413793103448
2019-08-16,89.95918367346938
2019-08-17,88.77857142857142
2019-08-18,90.90780141843972
2019-08-19,90.69718309859155
2019-08-20,90.42957746478874
2019-08-21,90.97222222222223
2019-08-22,91.36805555555556
2019-08-23,90.95918367346938
2019-08-24,91.45517241379311
2019-08-25,91.53793103448275
2019-08-26,90.97222222222223
2019-08-27,91.26712328767124
2019-08-28,91.84827586206896
2019-08-29,92.52054794520548
2019-08-30,91.32867132867133
2019-08-31,90.79710144927536
2019-09-01,91.23776223776224
2019-09-02,90.16901408450704
2019-09-03,89.63448275862069
2019-09-04,90.01408450704226
2019-09-05,92.625
2019-09-06,93.85416666666667
2019-09-07,93.86206896551724
2019-09-08,93.77551020408163
2019-09-09,93.88513513513513
2019-09-10,93.22972972972973
2019-09-11,92.09655172413792
2019-09-12,91.64864864864865
2019-09-13,90.72222222222223
2019-09-14,90.16083916083916
2019-09-15,90.65277777777777
2019-09-16,91.80952380952381
2019-09-17,93.62068965517241
2019-09-18,93.03496503496504
2019-09-19,89.38888888888889
2019-09-20,87.5625
2019-09-21,87.4375
2019-09-22,87.53472222222223
2019-09-23,87.90277777777777
2019-09-24,89.22377622377623
2019-09-25,90.8
2019-09-26,91.26388888888889
2019-09-27,91.05479452054794
2019-09-28,90.91549295774648
2019-09-29,90.54225352112677
2019-09-30,90.58904109589041
2019-10-01,90.2605633802817
2019-10-02,89.72602739726027
2019-10-03,90.07482993197279
2019-10-04,90.37241379310345
2019-10-05,90.41958041958041
2019-10-06,89.04166666666667
2019-10-07,86.93197278911565
2019-10-08,86.89041095890411
2019-10-09,86.89189189189189
2019-10-10,87.0952380952381
2019-10-11,87.02721088435374
2019-10-12,86.3076923076923
2019-10-13,86.72222222222223
2019-10-14,88.00680272108843
2019-10-15,87.33566433566433
2019-10-16,87.25675675675676
2019-10-17,85.59863945578232
2019-10-18,81.3013698630137
2019-10-19,83.10958904109589
2019-10-20,85.5958904109589
2019-10-21,87.41216216216216
2019-10-22,88.27397260273973
2019-10-23,85.72108843537416
2019-10-24,85.6056338028169
2019-10-25,87.03401360544218
2019-10-26,86.66896551724138
2019-10-27,86.79310344827586
2019-10-28,88.00675675675676
2019-10-29,87.48965517241379
2019-10-30,87.65986394557824
2019-10-31,88.10344827586206
2019-11-01,83.80952380952381
2019-11-02,81.07913669064749
2019-11-03,80.9020979020979
2019-11-04,81.7448275862069
2019-11-05,84.16666666666667
2019-11-06,84.94405594405595
2019-11-07,85.32876712328768
2019-11-08,82.90972222222223
2019-11-09,78.08571428571429
2019-11-10,77.33098591549296
2019-11-11,80.57446808510639
2019-11-12,81.22377622377623
2019-11-13,75.16083916083916
2019-11-14,72.83571428571429
2019-11-15,73.10714285714286
2019-11-16,70.17518248175182
2019-11-17,64.70503597122303
2019-11-18,68.73239436619718
2019-11-19,73.63829787234043
2019-11-20,74.52112676056338
2019-11-21,75.55944055944056
2019-11-22,78.32638888888889
2019-11-23,80.1726618705036
2019-11-24,76.375
2019-11-25,72.45205479452055
2019-11-26,73.65277777777777
2019-11-27,78.47916666666667
2019-11-28,80.63571428571429
2019-11-29,79.82142857142857
2019-11-30,80.15217391304348
2019-12-01,80.88652482269504
2019-12-02,76.74468085106383
2019-12-03,65.15492957746478
2019-12-04,66.76388888888889
2019-12-05,69.6938775510204
2019-12-06,73.04827586206896
2019-12-07,75.32857142857142
2019-12-08,76.97163120567376
2019-12-09,79.76388888888889
2019-12-10,82.33802816901408
2019-12-11,78.95862068965518
2019-12-12,75.29452054794521
2019-12-13,73.82432432432432
2019-12-14,76.05673758865248
2019-12-15,76.80851063829788
2019-12-16,79.625
2019-12-17,81.36111111111111
2019-12-18,74.2551724137931
2019-12-19,67.28368794326241
2019-12-20,70.95804195804196
2019-12-21,72.95804195804196
2019-12-22,72.06338028169014
2019-12-23,71.67808219178082
2019-12-24,70.45890410958904
2019-12-25,73.7536231884058
2019-12-26,77.52083333333333
2019-12-27,78.84615384615384
2019-12-28,78.33812949640287
2019-12-29,79.09722222222223
2019-12-30,78.875
2019-12-31,74.80141843971631
