date,TMIN
2017-01-01,51.69736842105263
2017-01-02,62.37908496732026
2017-01-03,65.17948717948718
2017-01-04,61.860759493670884
2017-01-05,53.217948717948715
2017-01-06,51.82802547770701
2017-01-07,47.287581699346404
2017-01-08,36.72077922077922
2017-01-09,38.318471337579616
2017-01-10,44.904458598726116
2017-01-11,51.80891719745223
2017-01-12,55.2375
2017-01-13,57.6687898089172
2017-01-14,59.246753246753244
2017-01-15,58.458064516129035
2017-01-16,59.43589743589744
2017-01-17,58.75316455696203
2017-01-18,57.94303797468354
2017-01-19,57.80379746835443
2017-01-20,59.23270440251572
2017-01-21,61.0
2017-01-22,63.67948717948718
2017-01-23,60.0
2017-01-24,53.23566878980892
2017-01-25,47.96835443037975
2017-01-26,54.29746835443038
2017-01-27,54.12101910828026
2017-01-28,46.69230769230769
2017-01-29,45.64102564102564
2017-01-30,43.57232704402516
2017-01-31,41.87341772151899
2017-02-01,45.2360248447205
2017-02-02,49.401234567901234
2017-02-03,53.03125
2017-02-04,53.38993710691824
2017-02-05,53.06369426751592
2017-02-06,53.57861635220126
2017-02-07,57.679245283018865
2017-02-08,60.41772151898734
2017-02-09,59.74683544303797
2017-02-10,49.80891719745223
2017-02-11,50.335443037974684
2017-02-12,54.87898089171974
2017-02-13,56.64779874213836
2017-02-14,55.679245283018865
2017-02-15,58.31875
2017-02-16,53.006211180124225
2017-02-17,44.117283950617285
2017-02-18,50.77987421383648
2017-02-19,57.918238993710695
2017-02-20,56.15625
2017-02-21,59.092592592592595
2017-02-22,61.55555555555556
2017-02-23,59.96875
2017-02-24,60.52147239263804
2017-02-25,60.221518987341774
2017-02-26,54.76729559748428
2017-02-27,56.73456790123457
2017-02-28,63.06172839506173
2017-03-01,64.5925925925926
2017-03-02,62.15
2017-03-03,55.858024691358025
2017-03-04,52.1025641025641
2017-03-05,56.23566878980892
2017-03-06,58.58385093167702
2017-03-07,58.83647798742138
2017-03-08,60.006211180124225
2017-03-09,57.962732919254655
2017-03-10,58.62732919254658
2017-03-11,57.09493670886076
2017-03-12,59.20754716981132
2017-03-13,58.41975308641975
2017-03-14,54.50310559006211
2017-03-15,45.0679012345679
2017-03-16,39.43125
2017-03-17,41.60493827160494
2017-03-18,46.64556962025316
2017-03-19,51.58490566037736
2017-03-20,48.88125
2017-03-21,51.51851851851852
2017-03-22,56.35
2017-03-23,60.23270440251572
2017-03-24,60.314465408805034
2017-03-25,60.955414012738856
2017-03-26,61.13461538461539
2017-03-27,60.03125
2017-03-28,59.93167701863354
2017-03-29,60.833333333333336
2017-03-30,60.975
2017-03-31,64.30817610062893
2017-04-01,62.08974358974359
2017-04-02,62.1474358974359
2017-04-03,67.41614906832298
2017-04-04,68.34810126582279
2017-04-05,68.09493670886076
2017-04-06,64.23417721518987
2017-04-07,53.45569620253165
2017-04-08,48.76129032258064
2017-04-09,50.57324840764331
2017-04-10,56.40251572327044
2017-04-11,59.265822784810126
2017-04-12,60.48101265822785
2017-04-13,61.93037974683544
2017-04-14,60.918238993710695
2017-04-15,63.71895424836601
2017-04-16,63.36363636363637
2017-04-17,62.139240506329116
2017-04-18,63.394904458598724
2017-04-19,64.87974683544304
2017-04-20,64.54140127388536
2017-04-21,61.96835443037975
2017-04-22,64.50993377483444
2017-04-23,65.61437908496733
2017-04-24,62.98076923076923
2017-04-25,58.254777070063696
2017-04-26,58.12258064516129
2017-04-27,65.10191082802548
2017-04-28,70.18831168831169
2017-04-29,72.49673202614379
2017-04-30,72.81168831168831
2017-05-01,70.78616352201257
2017-05-02,66.9620253164557
2017-05-03,63.91139240506329
2017-05-04,66.2051282051282
2017-05-05,64.07643312101911
2017-05-06,57.541935483870965
2017-05-07,55.30065359477124
2017-05-08,58.37341772151899
2017-05-09,59.84615384615385
2017-05-10,62.06962025316456
2017-05-11,63.893081761006286
2017-05-12,65.86792452830188
2017-05-13,68.18181818181819
2017-05-14,67.57961783439491
2017-05-15,66.41558441558442
