date,PRCP
2019-01-01,0.016873111782477343
2019-01-02,0.011021341463414634
2019-01-03,0.017966360856269112
2019-01-04,0.14868460388639762
2019-01-05,0.33419308357348704
2019-01-06,0.003297872340425532
2019-01-07,0.00028744326777609683
2019-01-08,6.097560975609756e-05
2019-01-09,0.0004725609756097561
2019-01-10,1.5313935681470137e-05
2019-01-11,0.0
2019-01-12,0.002339089481946625
2019-01-13,0.027720364741641336
2019-01-14,0.011182634730538921
2019-01-15,0.00039938556067588326
2019-01-16,0.0010757575757575756
2019-01-17,0.001354642313546423
2019-01-18,0.0045329249617151604
2019-01-19,0.019296874999999998
2019-01-20,0.4357768361581921
2019-01-21,0.033419847328244275
2019-01-22,0.006453576864535769
2019-01-23,0.03587878787878788
2019-01-24,0.6858848314606741
2019-01-25,0.2188953488372093
2019-01-26,0.08555725190839694
2019-01-27,0.6252316890881913
2019-01-28,1.3795292439372324
2019-01-29,0.035310650887573965
2019-01-30,0.027828054298642532
2019-01-31,0.005322085889570552
2019-02-01,0.10322289156626507
2019-02-02,0.1222700296735905
2019-02-03,0.10129129129129129
2019-02-04,0.020061443932411674
2019-02-05,0.001269113149847095
2019-02-06,0.00030721966205837174
2019-02-07,0.00010703363914373089
2019-02-08,0.003876923076923077
2019-02-09,0.003751987281399046
2019-02-10,0.10797872340425531
2019-02-11,0.11998502994011977
2019-02-12,0.04256756756756757
2019-02-13,0.4769111424541608
2019-02-14,0.19888386123680243
2019-02-15,0.0025
2019-02-16,0.00025039123630672927
2019-02-17,0.0014576802507836992
2019-02-18,0.016120556414219472
2019-02-19,0.014916030534351145
2019-02-20,0.0240210843373494
2019-02-21,0.026483180428134558
2019-02-22,0.01918335901386749
2019-02-23,0.00945226917057903
2019-02-24,0.024377880184331797
2019-02-25,0.03529141104294479
2019-02-26,0.05033639143730887
2019-02-27,0.5346296296296297
2019-02-28,0.2144927536231884
2019-03-01,0.06191424196018377
2019-03-02,0.16155038759689924
2019-03-03,0.11512422360248448
2019-03-04,0.33701908957415566
2019-03-05,0.05925869894099849
2019-03-06,0.051593323216995446
2019-03-07,0.00032507739938080496
2019-03-08,0.000787037037037037
2019-03-09,0.004841269841269841
2019-03-10,0.006390625
2019-03-11,0.01326186830015314
2019-03-12,0.038174962292609346
2019-03-13,0.003523076923076923
2019-03-14,0.0004012345679012346
2019-03-15,0.011588785046728972
2019-03-16,0.04782945736434109
2019-03-17,0.09474654377880184
2019-03-18,0.02766513056835638
2019-03-19,0.2535863095238095
2019-03-20,0.39138888888888884
2019-03-21,0.02937019969278034
2019-03-22,0.002795698924731183
2019-03-23,0.0001557632398753894
2019-03-24,3.1055900621118014e-05
2019-03-25,0.002039877300613497
2019-03-26,0.011861538461538462
2019-03-27,0.14926470588235294
2019-03-28,0.1897147147147147
2019-03-29,0.010216718266253871
2019-03-30,0.003879173290937997
2019-03-31,0.007020933977455717
2019-04-01,0.043232169954476485
2019-04-02,0.15426686217008798
2019-04-03,0.11275297619047618
2019-04-04,0.09793313069908814
2019-04-05,0.3696086956521739
2019-04-06,0.18089123867069487
2019-04-07,0.075
2019-04-08,0.07673813169984686
2019-04-09,0.31859375
2019-04-10,0.15560975609756098
2019-04-11,0.00411144578313253
2019-04-12,0.004680851063829788
2019-04-13,0.013953488372093023
2019-04-14,0.06386850152905199
2019-04-15,0.31836158192090397
2019-04-16,0.009025110782865584
2019-04-17,0.0002883156297420334
2019-04-18,0.0106544901065449
2019-04-19,0.2296064139941691
2019-04-20,0.6444857142857142
2019-04-21,0.007254290171606865
2019-04-22,0.0004658385093167702
2019-04-23,4.594180704441041e-05
2019-04-24,1.5384615384615384e-05
2019-04-25,0.02349768875192604
2019-04-26,0.17845925925925926
2019-04-27,0.0678440366972477
2019-04-28,0.0009399075500770418
2019-04-29,0.0027769347496206373
2019-04-30,0.0045413533834586465
2019-05-01,0.012893175074183975
2019-05-02,0.14581294964028776
2019-05-03,0.30411436541143655
2019-05-04,0.22938622754491017
2019-05-05,0.3202967359050445
2019-05-06,0.6039398280802293
2019-05-07,0.14363501483679525
2019-05-08,0.07451994091580502
2019-05-09,0.05142644873699851
2019-05-10,0.2345307917888563
2019-05-11,0.2036214605067064
2019-05-12,0.14402439024390246
2019-05-13,0.28110787172011664
2019-05-14,0.5574823196605375
2019-05-15,0.08734234234234234
2019-05-16,0.04946483180428135
2019-05-17,0.021437403400309116
2019-05-18,0.0050308641975308635
2019-05-19,0.0037616099071207426
2019-05-20,0.017416918429003024
2019-05-21,0.035150602409638555
2019-05-22,0.008990963855421686
2019-05-23,0.003922734026745914
2019-05-24,0.0004294478527607362
2019-05-25,4.594180704441041e-05
2019-05-26,0.0013210445468509985
2019-05-27,0.002553191489361702
2019-05-28,0.022914798206278026
2019-05-29,0.07762962962962963
2019-05-30,0.0037025796661608497
2019-05-31,0.022091603053435115
2019-06-01,0.07396656534954407
2019-06-02,0.23029761904761903
2019-06-03,0.05740356083086053
2019-06-04,0.06933135215453196
2019-06-05,0.1276608187134503
2019-06-06,0.2564381520119225
2019-06-07,0.3709649122807018
2019-06-08,0.45178203240058906
2019-06-09,0.7455217391304347
2019-06-10,0.9733661971830987
2019-06-11,0.27252148997134673
2019-06-12,0.3082076813655761
2019-06-13,0.504193083573487
2019-06-14,0.5352639087018546
2019-06-15,0.2125449101796407
2019-06-16,0.2507185628742515
2019-06-17,0.4432564841498559
2019-06-18,0.4403072625698324
2019-06-19,0.6586350974930362
2019-06-20,0.680975954738331
2019-06-21,0.06475336322869955
2019-06-22,0.004096573208722741
2019-06-23,0.022921174652241114
2019-06-24,0.04901197604790419
2019-06-25,0.015994020926756353
2019-06-26,0.04348462664714495
2019-06-27,0.06685975609756098
2019-06-28,0.08271341463414633
2019-06-29,0.3959416058394161
2019-06-30,0.3206382978723404
2019-07-01,0.18720895522388062
2019-07-02,0.03742681047765793
2019-07-03,0.11120980091883614
2019-07-04,0.20522522522522524
2019-07-05,0.24961538461538463
2019-07-06,0.3864338781575037
2019-07-07,0.5726967930029154
2019-07-08,0.5640406976744186
2019-07-09,0.41955395683453234
2019-07-10,0.3804934687953556
2019-07-11,0.23329971181556194
2019-07-12,0.36083333333333334
2019-07-13,0.43701001430615166
2019-07-14,0.03255287009063444
2019-07-15,0.02282874617737003
2019-07-16,0.10842415316642122
2019-07-17,0.11355263157894738
2019-07-18,0.28759656652360516
2019-07-19,0.14503692762186116
2019-07-20,0.2873746312684366
2019-07-21,0.2808545727136432
2019-07-22,0.3419191919191919
2019-07-23,0.24001434720229553
2019-07-24,0.39465444287729196
2019-07-25,0.6567857142857143
2019-07-26,0.5567525035765379
2019-07-27,0.3563304093567251
2019-07-28,0.10048929663608562
2019-07-29,0.15952023988005998
2019-07-30,0.13270863836017568
2019-07-31,0.12458893871449925
2019-08-01,0.3965870786516854
2019-08-02,0.6433565459610028
2019-08-03,0.5948206599713055
2019-08-04,0.2633875739644971
2019-08-05,0.2712985074626866
2019-08-06,0.38875358166189117
2019-08-07,0.38133522727272723
2019-08-08,0.3336206896551724
2019-08-09,0.23661266568483064
2019-08-10,0.20708955223880596
2019-08-11,0.25802067946824225
2019-08-12,0.38865714285714287
2019-08-13,0.4936671368124118
2019-08-14,0.4868571428571429
2019-08-15,0.7261206896551724
2019-08-16,0.7421830985915494
2019-08-17,0.4910395314787701
2019-08-18,0.3835693215339233
2019-08-19,0.2363126843657817
2019-08-20,0.19542735042735043
2019-08-21,0.15136690647482015
2019-08-22,0.12104499274310596
2019-08-23,0.08964860907759882
2019-08-24,0.14453592814371258
2019-08-25,0.06431137724550898
2019-08-26,0.14997032640949554
2019-08-27,0.4261723163841808
2019-08-28,0.34776671408250354
2019-08-29,0.1845029239766082
2019-08-30,0.1883132530120482
2019-08-31,0.3680746268656716
2019-09-01,0.14581325301204817
2019-09-02,0.25164963503649634
2019-09-03,0.3831924198250729
2019-09-04,0.6142794759825327
2019-09-05,0.11471196454948301
2019-09-06,0.0005530642750373692
2019-09-07,0.013702579666160852
2019-09-08,0.003407738095238095
2019-09-09,0.014522760646108664
2019-09-10,0.06784593437945792
2019-09-11,0.017284671532846716
2019-09-12,0.0346264367816092
2019-09-13,0.1271033478893741
2019-09-14,0.11389380530973452
2019-09-15,0.16378809869375907
2019-09-16,0.1064833574529667
2019-09-17,0.018630338733431517
2019-09-18,0.014678624813153962
2019-09-19,0.10426111908177906
2019-09-20,0.07362573099415205
2019-09-21,0.06071641791044776
2019-09-22,0.050694864048338374
2019-09-23,0.0008256880733944954
2019-09-24,0.00019174041297935105
2019-09-25,0.0002662721893491124
2019-09-26,0.000391566265060241
2019-09-27,0.008897280966767373
2019-09-28,0.012717391304347824
2019-09-29,0.008637059724349158
2019-09-30,0.01941176470588235
2019-10-01,0.04802631578947369
2019-10-02,0.05753979739507959
2019-10-03,0.03045180722891566
2019-10-04,0.010441400304414003
2019-10-05,0.012652439024390245
2019-10-06,0.08865185185185186
2019-10-07,0.3217826086956522
2019-10-08,0.9442857142857142
2019-10-09,0.40133239831697054
2019-10-10,0.3877840909090909
2019-10-11,0.07941262848751836
2019-10-12,0.10235204855842185
2019-10-13,0.01989329268292683
2019-10-14,0.047365269461077844
2019-10-15,0.07949479940564635
2019-10-16,0.1699136690647482
2019-10-17,0.0767536231884058
2019-10-18,0.05893233082706766
2019-10-19,1.210099715099715
2019-10-20,0.5090462427745664
2019-10-21,0.07319277108433735
2019-10-22,0.22700719424460433
2019-10-23,0.06791240875912409
2019-10-24,0.020313432835820894
2019-10-25,0.07367223065250379
2019-10-26,0.26596439169139463
2019-10-27,0.2719170243204578
2019-10-28,0.043120356612184246
2019-10-29,0.08452941176470588
2019-10-30,0.18385401459854014
2019-10-31,0.08246177370030582
2019-11-01,0.03635820895522388
2019-11-02,0.06093167701863354
2019-11-03,0.04384853168469861
2019-11-04,0.06487256371814093
2019-11-05,0.10962852897473997
2019-11-06,0.09239227340267459
2019-11-07,0.051250000000000004
2019-11-08,0.0654380664652568
2019-11-09,0.2819526627218935
2019-11-10,0.07735159817351599
2019-11-11,0.0017912772585669781
2019-11-12,0.032136363636363637
2019-11-13,0.05237885462555066
2019-11-14,0.11644916540212442
2019-11-15,0.5362285714285715
2019-11-16,0.12044274809160306
2019-11-17,0.005736434108527132
2019-11-18,0.0011349693251533743
2019-11-19,0.00036585365853658537
2019-11-20,0.0010287443267776096
2019-11-21,7.575757575757576e-05
2019-11-22,0.00025796661608497724
2019-11-23,0.016251920122887866
2019-11-24,0.321311706629055
2019-11-25,0.020440729483282672
2019-11-26,0.0020801232665639447
2019-11-27,0.0011455108359133127
2019-11-28,0.0006847133757961783
2019-11-29,0.0002454991816693944
2019-11-30,0.00014331210191082802
2019-12-01,0.01009375
2019-12-02,0.06885756676557864
2019-12-03,0.006707132018209408
2019-12-04,0.00032835820895522395
