date,TMIN
2021-01-01,67.2158273381295
2021-01-02,65.41134751773049
2021-01-03,58.54347826086956
2021-01-04,49.638888888888886
2021-01-05,45.37241379310345
2021-01-06,43.6875
2021-01-07,48.125
2021-01-08,52.24475524475525
2021-01-09,45.568345323741006
2021-01-10,40.280575539568346
2021-01-11,46.833333333333336
2021-01-12,53.836879432624116
2021-01-13,50.347517730496456
2021-01-14,46.15714285714286
2021-01-15,46.05714285714286
2021-01-16,46.01418439716312
2021-01-17,42.42857142857143
2021-01-18,44.35507246376812
2021-01-19,42.148936170212764
2021-01-20,44.43262411347518
2021-01-21,48.38028169014085
2021-01-22,53.07913669064748
2021-01-23,55.53333333333333
2021-01-24,57.67142857142857
2021-01-25,60.54545454545455
2021-01-26,61.7
2021-01-27,60.94326241134752
2021-01-28,51.42446043165467
2021-01-29,42.83453237410072
2021-01-30,45.19117647058823
2021-01-31,53.074074074074076
2021-02-01,51.354609929078016
2021-02-02,43.75539568345324
2021-02-03,38.65492957746479
2021-02-04,35.76258992805755
2021-02-05,44.08571428571429
2021-02-06,54.14705882352941
2021-02-07,58.34306569343066
2021-02-08,56.10071942446043
2021-02-09,60.67857142857143
2021-02-10,62.63309352517986
2021-02-11,63.18978102189781
2021-02-12,63.52554744525548
2021-02-13,64.06666666666666
2021-02-14,64.1470588235294
2021-02-15,63.402877697841724
2021-02-16,59.286764705882355
2021-02-17,55.48201438848921
2021-02-18,61.23943661971831
2021-02-19,58.410071942446045
2021-02-20,48.56617647058823
2021-02-21,50.13970588235294
2021-02-22,57.09489051094891
2021-02-23,57.064748201438846
2021-02-24,53.304964539007095
2021-02-25,54.864285714285714
2021-02-26,58.007246376811594
2021-02-27,62.75187969924812
2021-02-28,66.70588235294117
2021-03-01,66.83571428571429
2021-03-02,63.255319148936174
2021-03-03,58.93617021276596
2021-03-04,52.63503649635037
2021-03-05,49.9645390070922
2021-03-06,54.57857142857143
2021-03-07,51.710144927536234
2021-03-08,47.43262411347518
2021-03-09,50.07971014492754
2021-03-10,53.99264705882353
2021-03-11,55.81428571428572
2021-03-12,56.08510638297872
2021-03-13,56.72794117647059
2021-03-14,57.028985507246375
2021-03-15,58.44927536231884
2021-03-16,62.191489361702125
2021-03-17,64.5104895104895
2021-03-18,64.9136690647482
2021-03-19,58.45390070921986
2021-03-20,53.652482269503544
2021-03-21,52.843971631205676
2021-03-22,54.65277777777778
2021-03-23,56.34027777777778
2021-03-24,56.98601398601399
2021-03-25,62.05555555555556
2021-03-26,68.18571428571428
2021-03-27,67.52142857142857
2021-03-28,67.23239436619718
2021-03-29,65.23776223776224
2021-03-30,66.16901408450704
2021-03-31,67.18439716312056
2021-04-01,60.25694444444444
2021-04-02,48.83802816901409
2021-04-03,47.94964028776978
2021-04-04,51.60839160839161
2021-04-05,52.21232876712329
2021-04-06,53.12587412587413
2021-04-07,54.775510204081634
2021-04-08,57.28671328671329
2021-04-09,59.885714285714286
2021-04-10,61.72463768115942
2021-04-11,62.23357664233577
2021-04-12,60.964285714285715
2021-04-13,58.02097902097902
2021-04-14,61.063380281690144
2021-04-15,63.388888888888886
2021-04-16,64.07246376811594
2021-04-17,65.8273381294964
2021-04-18,66.64539007092199
2021-04-19,66.44755244755245
2021-04-20,65.17605633802818
2021-04-21,65.27536231884058
2021-04-22,59.44755244755245
2021-04-23,59.46478873239437
2021-04-24,66.34532374100719
2021-04-25,67.75886524822695
2021-04-26,62.570422535211264
2021-04-27,64.77372262773723
2021-04-28,65.23741007194245
2021-04-29,66.62857142857143
2021-04-30,68.51079136690647
2021-05-01,66.15492957746478
2021-05-02,67.84892086330935
2021-05-03,71.05
2021-05-04,71.92957746478874
2021-05-05,70.64084507042253
2021-05-06,70.38028169014085
2021-05-07,64.75714285714285
2021-05-08,60.234042553191486
2021-05-09,63.02857142857143
2021-05-10,68.5
2021-05-11,69.46762589928058
2021-05-12,70.0709219858156
2021-05-13,66.98601398601399
2021-05-14,64.11347517730496
2021-05-15,63.13333333333333
2021-05-16,62.36690647482014
2021-05-17,63.69064748201439
2021-05-18,67.15602836879432
2021-05-19,68.8581560283688
2021-05-20,69.54166666666667
2021-05-21,68.05035971223022
2021-05-22,65.7007299270073
2021-05-23,63.66428571428571
2021-05-24,63.32167832167832
2021-05-25,64.84558823529412
2021-05-26,66.36428571428571
2021-05-27,67.41726618705036
2021-05-28,67.98540145985402
2021-05-29,68.96350364963503
2021-05-30,67.42753623188406
2021-05-31,66.69117647058823
2021-06-01,67.44604316546763
2021-06-02,69.16546762589928
2021-06-03,71.17857142857143
2021-06-04,72.02142857142857
2021-06-05,72.7463768115942
2021-06-06,74.34558823529412
2021-06-07,75.20422535211267
2021-06-08,73.9
2021-06-09,72.86428571428571
2021-06-10,72.70503597122303
2021-06-11,73.52173913043478
2021-06-12,74.15441176470588
2021-06-13,73.73381294964028
2021-06-14,72.86131386861314
2021-06-15,72.87323943661971
2021-06-16,71.95652173913044
2021-06-17,70.01428571428572
2021-06-18,72.5
2021-06-19,76.09558823529412
2021-06-20,76.58695652173913
2021-06-21,75.11888111888112
2021-06-22,74.1304347826087
2021-06-23,73.30496453900709
2021-06-24,72.21985815602837
2021-06-25,71.95714285714286
2021-06-26,73.25
2021-06-27,74.47857142857143
2021-06-28,73.64492753623189
2021-06-29,73.15714285714286
2021-06-30,72.92142857142858
2021-07-01,72.88111888111888
2021-07-02,73.27536231884058
2021-07-03,74.3529411764706
2021-07-04,74.27737226277372
2021-07-05,73.98496240601504
2021-07-06,73.5
2021-07-07,74.77037037037037
2021-07-08,74.97101449275362
2021-07-09,74.43165467625899
2021-07-10,73.43283582089552
2021-07-11,73.43703703703704
2021-07-12,73.15217391304348
2021-07-13,72.8768115942029
2021-07-14,73.84671532846716
2021-07-15,74.46043165467626
2021-07-16,74.21428571428571
2021-07-17,74.49624060150376
2021-07-18,74.8030303030303
2021-07-19,74.91176470588235
2021-07-20,74.6159420289855
2021-07-21,74.95652173913044
2021-07-22,76.21481481481482
2021-07-23,76.44117647058823
