date,TMIN
2022-01-01,65.06521739130434
2022-01-02,64.72262773722628
2022-01-03,53.81294964028777
2022-01-04,47.15384615384615
2022-01-05,53.05035971223022
2022-01-06,52.03623188405797
2022-01-07,54.18978102189781
2022-01-08,54.55555555555556
2022-01-09,61.07857142857143
2022-01-10,58.46808510638298
2022-01-11,51.758865248226954
2022-01-12,52.8
2022-01-13,53.18248175182482
2022-01-14,48.177304964539005
2022-01-15,44.61194029850746
2022-01-16,51.25925925925926
2022-01-17,48.67164179104478
2022-01-18,41.02173913043478
2022-01-19,42.72463768115942
2022-01-20,48.65467625899281
2022-01-21,53.386861313868614
2022-01-22,51.24812030075188
2022-01-23,42.81617647058823
2022-01-24,36.23357664233577
2022-01-25,43.08571428571429
2022-01-26,52.154411764705884
2022-01-27,54.776978417266186
2022-01-28,53.41304347826087
2022-01-29,39.92537313432836
2022-01-30,32.54545454545455
2022-01-31,36.148148148148145
2022-02-01,41.56204379562044
2022-02-02,50.96296296296296
2022-02-03,59.525925925925925
2022-02-04,59.96350364963504
2022-02-05,55.12592592592593
2022-02-06,53.49629629629629
2022-02-07,52.87769784172662
2022-02-08,52.460431654676256
2022-02-09,47.503649635036496
2022-02-10,43.3014705882353
2022-02-11,46.829787234042556
2022-02-12,53.539568345323744
2022-02-13,53.81884057971015
2022-02-14,42.9
2022-02-15,43.63309352517986
2022-02-16,54.27536231884058
2022-02-17,61.61940298507463
2022-02-18,63.78169014084507
2022-02-19,58.121428571428574
2022-02-20,52.18978102189781
2022-02-21,56.58571428571429
2022-02-22,60.78260869565217
2022-02-23,62.673758865248224
2022-02-24,61.248226950354606
2022-02-25,61.58695652173913
2022-02-26,60.45112781954887
2022-02-27,60.422222222222224
2022-02-28,59.68115942028985
2022-03-01,56.214285714285715
2022-03-02,51.48905109489051
2022-03-03,53.05
2022-03-04,55.17142857142857
2022-03-05,59.518248175182485
2022-03-06,63.065693430656935
2022-03-07,64.62857142857143
2022-03-08,67.54744525547446
2022-03-09,67.55714285714286
2022-03-10,66.34285714285714
2022-03-11,66.62857142857143
2022-03-12,55.125
2022-03-13,40.8962962962963
2022-03-14,47.82608695652174
2022-03-15,59.4014598540146
2022-03-16,63.201438848920866
2022-03-17,61.75
2022-03-18,61.26086956521739
2022-03-19,64.23703703703704
2022-03-20,61.090225563909776
2022-03-21,55.80714285714286
2022-03-22,60.628571428571426
2022-03-23,66.95488721804512
2022-03-24,65.92086330935251
2022-03-25,58.8014705882353
2022-03-26,53.588235294117645
2022-03-27,54.54814814814815
2022-03-28,55.43795620437956
2022-03-29,57.169117647058826
2022-03-30,61.014388489208635
2022-03-31,66.88805970149254
2022-04-01,66.90647482014388
2022-04-02,64.39259259259259
2022-04-03,61.088235294117645
2022-04-04,60.19565217391305
2022-04-05,64.93661971830986
2022-04-06,70.29411764705883
2022-04-07,68.99259259259259
2022-04-08,59.05925925925926
2022-04-09,53.19402985074627
2022-04-10,47.34586466165413
2022-04-11,51.58955223880597
2022-04-12,59.24626865671642
2022-04-13,63.713235294117645
2022-04-14,66.17518248175182
2022-04-15,66.92805755395683
2022-04-16,65.92805755395683
2022-04-17,67.33333333333333
2022-04-18,67.21897810218978
2022-04-19,61.7410071942446
2022-04-20,58.832116788321166
2022-04-21,63.289855072463766
2022-04-22,64.56115107913669
2022-04-23,64.54744525547446
2022-04-24,65.17647058823529
2022-04-25,65.93525179856115
2022-04-26,65.07857142857142
2022-04-27,64.35036496350365
2022-04-28,65.10144927536231
2022-04-29,65.86861313868613
2022-04-30,66.94852941176471
2022-05-01,66.69402985074628
2022-05-02,66.28057553956835
2022-05-03,68.90714285714286
2022-05-04,67.8970588235294
2022-05-05,67.85507246376811
2022-05-06,69.62142857142857
2022-05-07,70.15441176470588
2022-05-08,67.27007299270073
2022-05-09,66.54347826086956
2022-05-10,62.7007299270073
2022-05-11,60.81617647058823
2022-05-12,62.02205882352941
2022-05-13,64.16296296296296
2022-05-14,64.76470588235294
2022-05-15,67.84962406015038
2022-05-16,66.89781021897811
2022-05-17,68.41007194244604
2022-05-18,69.9624060150376
2022-05-19,71.21481481481482
2022-05-20,71.22463768115942
2022-05-21,71.75187969924812
2022-05-22,72.42537313432835
2022-05-23,73.02877697841727
2022-05-24,72.51824817518248
2022-05-25,72.08955223880596
2022-05-26,72.67164179104478
2022-05-27,71.83703703703704
2022-05-28,70.11111111111111
2022-05-29,68.43939393939394
2022-05-30,68.93382352941177
2022-05-31,69.82835820895522
2022-06-01,69.75182481751825
2022-06-02,69.73529411764706
2022-06-03,70.14388489208633
2022-06-04,70.99242424242425
2022-06-05,70.88321167883211
2022-06-06,71.9568345323741
2022-06-07,71.31111111111112
2022-06-08,72.07352941176471
2022-06-09,73.64492753623189
2022-06-10,73.04444444444445
2022-06-11,72.2406015037594
2022-06-12,73.60583941605839
2022-06-13,75.22962962962963
2022-06-14,75.57246376811594
2022-06-15,74.37956204379562
2022-06-16,75.5925925925926
2022-06-17,75.06617647058823
2022-06-18,74.45454545454545
2022-06-19,74.11764705882354
2022-06-20,74.33834586466165
2022-06-21,72.69402985074628
2022-06-22,72.61764705882354
2022-06-23,72.23134328358209
2022-06-24,74.33823529411765
2022-06-25,74.27941176470588
2022-06-26,74.13533834586467
2022-06-27,73.17777777777778
2022-06-28,74.36496350364963
2022-06-29,74.44776119402985
2022-06-30,74.54545454545455
2022-07-01,74.65671641791045
2022-07-02,74.97037037037038
2022-07-03,75.41666666666667
2022-07-04,74.93893129770993
2022-07-05,75.81343283582089
2022-07-06,76.02272727272727
2022-07-07,75.6842105263158
2022-07-08,75.86259541984732
2022-07-09,76.54887218045113
2022-07-10,76.83846153846154
2022-07-11,76.35074626865672
2022-07-12,75.90151515151516
2022-07-13,75.94776119402985
2022-07-14,74.40151515151516
2022-07-15,72.71851851851852
2022-07-16,73.4885496183206
2022-07-17,73.82170542635659
2022-07-18,75.4
2022-07-19,76.21481481481482
2022-07-20,75.90977443609023
2022-07-21,75.4469696969697
2022-07-22,75.2074074074074
2022-07-23,74.90225563909775
2022-07-24,75.44961240310077
2022-07-25,75.76119402985074
2022-07-26,74.49242424242425
2022-07-27,73.3609022556391
2022-07-28,75.14615384615385
2022-07-29,75.80451127819549
2022-07-30,75.62698412698413
2022-07-31,75.74418604651163
2022-08-01,76.01470588235294
2022-08-02,74.91970802919708
2022-08-03,73.23357664233576
2022-08-04,74.01503759398496
2022-08-05,75.32846715328468
2022-08-06,76.23703703703704
2022-08-07,75.77037037037037
2022-08-08,75.14814814814815
2022-08-09,75.01470588235294
2022-08-10,75.82608695652173
2022-08-11,75.96350364963503
2022-08-12,74.7956204379562
2022-08-13,74.73880597014926
2022-08-14,73.55223880597015
2022-08-15,72.81617647058823
2022-08-16,74.33823529411765
2022-08-17,75.00729927007299
2022-08-18,74.86764705882354
2022-08-19,74.25
2022-08-20,75.2919708029197
2022-08-21,76.26277372262774
2022-08-22,76.09558823529412
2022-08-23,75.55147058823529
2022-08-24,75.54074074074074
2022-08-25,75.78985507246377
2022-08-26,75.73722627737226
2022-08-27,75.30075187969925
2022-08-28,74.91538461538461
2022-08-29,74.65942028985508
2022-08-30,75.78358208955224
2022-08-31,75.33582089552239
2022-09-01,74.52941176470588
2022-09-02,74.41044776119404
2022-09-03,74.77952755905511
2022-09-04,75.46616541353383
2022-09-05,75.76335877862596
2022-09-06,75.78947368421052
2022-09-07,75.32592592592593
2022-09-08,72.93893129770993
2022-09-09,72.94814814814815
2022-09-10,74.51492537313433
2022-09-11,74.22556390977444
2022-09-12,73.87218045112782
2022-09-13,72.73722627737226
2022-09-14,72.09420289855072
2022-09-15,71.81428571428572
2022-09-16,72.39568345323741
2022-09-17,72.74264705882354
2022-09-18,71.64963503649635
2022-09-19,72.57664233576642
2022-09-20,73.21014492753623
2022-09-21,73.56521739130434
2022-09-22,73.21212121212122
2022-09-23,73.08208955223881
2022-09-24,71.9172932330827
2022-09-25,71.79069767441861
2022-09-26,72.47445255474453
2022-09-27,71.58394160583941
2022-09-28,70.29770992366412
2022-09-29,67.14728682170542
2022-09-30,63.47692307692308
2022-10-01,63.651162790697676
2022-10-02,64.6030534351145
2022-10-03,64.36296296296297
2022-10-04,63.11194029850746
2022-10-05,62.08955223880597
2022-10-06,62.71212121212121
2022-10-07,62.56488549618321
2022-10-08,63.78787878787879
2022-10-09,65.81679389312977
2022-10-10,66.91472868217055
2022-10-11,68.73484848484848
2022-10-12,72.13636363636364
2022-10-13,71.06818181818181
2022-10-14,68.0
2022-10-15,67.11538461538461
2022-10-16,66.39393939393939
2022-10-17,68.53731343283582
2022-10-18,64.92592592592592
2022-10-19,52.726618705035975
2022-10-20,50.56617647058823
2022-10-21,52.89051094890511
2022-10-22,55.323076923076925
2022-10-23,57.717557251908396
2022-10-24,60.49624060150376
2022-10-25,62.01449275362319
2022-10-26,62.13970588235294
2022-10-27,62.605839416058394
2022-10-28,65.8529411764706
2022-10-29,68.2919708029197
2022-10-30,68.39855072463769
2022-10-31,67.71942446043165
2022-11-01,68.0
2022-11-02,69.4776119402985
2022-11-03,68.97777777777777
2022-11-04,65.66423357664233
2022-11-05,66.63235294117646
2022-11-06,69.51449275362319
2022-11-07,69.31159420289855
2022-11-08,68.26618705035972
2022-11-09,66.2992700729927
2022-11-10,66.98507462686567
2022-11-11,68.53623188405797
2022-11-12,65.35507246376811
2022-11-13,60.86029411764706
2022-11-14,58.492753623188406
2022-11-15,63.02836879432624
2022-11-16,62.666666666666664
2022-11-17,55.27536231884058
2022-11-18,50.319148936170215
2022-11-19,52.720588235294116
2022-11-20,55.443609022556394
2022-11-21,56.31884057971015
2022-11-22,62.539568345323744
2022-11-23,64.34532374100719
2022-11-24,65.7557251908397
2022-11-25,67.26315789473684
2022-11-26,67.34814814814816
2022-11-27,66.28358208955224
2022-11-28,61.06428571428572
2022-11-29,59.140845070422536
2022-11-30,62.481751824817515
2022-12-01,59.108695652173914
2022-12-02,58.95070422535211
2022-12-03,61.220588235294116
2022-12-04,60.25
2022-12-05,60.20289855072464
2022-12-06,61.572463768115945
2022-12-07,61.798561151079134
2022-12-08,62.13970588235294
2022-12-09,61.30434782608695
2022-12-10,60.970588235294116
2022-12-11,61.134328358208954
2022-12-12,59.160583941605836
2022-12-13,59.31617647058823
2022-12-14,62.02919708029197
2022-12-15,61.79259259259259
2022-12-16,55.05882352941177
2022-12-17,51.577777777777776
2022-12-18,51.721804511278194
2022-12-19,46.431654676258994
2022-12-20,53.93283582089552
2022-12-21,57.417910447761194
2022-12-22,57.11764705882353
2022-12-23,48.065693430656935
2022-12-24,33.20740740740741
2022-12-25,32.98461538461538
2022-12-26,34.696969696969695
2022-12-27,39.732283464566926
2022-12-28,43.23880597014925
2022-12-29,50.83458646616541
2022-12-30,56.42307692307692
2022-12-31,61.24812030075188
