date,PRCP
2024-01-01,0.0005327868852459017
2024-01-02,0.0002306648575305292
2024-01-03,0.012560646900269543
2024-01-04,0.13591194968553458
2024-01-05,0.019525745257452574
2024-01-06,0.4672870249017038
2024-01-07,0.4566491458607096
2024-01-08,0.050793650793650794
2024-01-09,0.24184313725490195
2024-01-10,0.6093913043478261
2024-01-11,0.023626666666666664
2024-01-12,0.11722938144329897
2024-01-13,0.20809768637532133
2024-01-14,0.07355281207133059
2024-01-15,0.0925901201602136
2024-01-16,0.42294654498044326
2024-01-17,0.22965968586387436
2024-01-18,0.01307797537619699
2024-01-19,0.09650834403080874
2024-01-20,0.027503392130257803
2024-01-21,0.0011157024793388428
2024-01-22,0.0004177897574123989
2024-01-23,0.0056317204301075275
2024-01-24,0.006409574468085107
2024-01-25,0.036117021276595745
2024-01-26,0.11821808510638299
2024-01-27,0.029398907103825134
2024-01-28,0.1290444145356662
2024-01-29,0.014022038567493112
2024-01-30,0.00043956043956043956
2024-01-31,0.00019204389574759947
2024-02-01,1.366120218579235e-05
2024-02-02,2.7434842249657064e-05
2024-02-03,0.00011126564673157163
2024-02-04,0.11041610738255034
2024-02-05,0.4047649301143583
2024-02-06,0.11269076305220885
2024-02-07,0.0012947658402203857
2024-02-08,0.0001394700139470014
2024-02-09,0.006547945205479452
2024-02-10,0.007379310344827586
2024-02-11,0.02803894297635605
2024-02-12,0.08821380243572395
2024-02-13,0.16068387096774195
2024-02-14,0.0016098226466575716
2024-02-15,0.0004081632653061224
2024-02-16,0.00040616246498599443
2024-02-17,0.08425591098748261
2024-02-18,0.9578723404255319
2024-02-19,0.9653395472703062
2024-02-20,0.018890410958904112
2024-02-21,0.00019471488178025037
2024-02-22,8.298755186721991e-05
2024-02-23,0.02693481276005548
2024-02-24,0.13555555555555557
2024-02-25,0.0015308988764044945
2024-02-26,0.0008539944903581267
2024-02-27,0.00037292817679558015
2024-02-28,2.751031636863824e-05
2024-02-29,0.005429362880886426
2024-03-01,0.03535075653370014
2024-03-02,0.073948087431694
2024-03-03,0.16674355495251017
2024-03-04,0.24304062909567498
2024-03-05,0.1073224043715847
2024-03-06,0.39108998732572875
2024-03-07,0.06536585365853659
2024-03-08,0.057931034482758624
2024-03-09,0.1301564722617354
2024-03-10,0.3827631578947368
2024-03-11,0.010513888888888889
2024-03-12,0.000303030303030303
2024-03-13,5.5632823365785815e-05
2024-03-14,0.0008786610878661088
2024-03-15,0.0037604456824512538
2024-03-16,0.026195190947666196
2024-03-17,0.013782234957020056
2024-03-18,0.09054166666666666
2024-03-19,0.1178627968337731
2024-03-20,0.00116991643454039
2024-03-21,0.0012027972027972029
2024-03-22,0.37291122715404695
2024-03-23,0.6705519897304236
2024-03-24,0.14016460905349795
2024-03-25,0.00693935119887165
2024-03-26,0.014305555555555554
2024-03-27,0.1996
2024-03-28,0.3418205804749341
2024-03-29,0.0630229419703104
2024-03-30,0.00011157601115760112
2024-03-31,4.2492917847025494e-05
2024-04-01,0.00017881705639614855
2024-04-02,0.0007046070460704607
2024-04-03,0.09491935483870968
2024-04-04,0.6651
2024-04-05,0.0029258241758241756
2024-04-06,2.8169014084507043e-05
2024-04-07,0.000624113475177305
2024-04-08,0.00018207282913165266
2024-04-09,0.0
2024-04-10,0.046371191135734076
2024-04-11,0.6845675675675675
2024-04-12,0.4122715404699739
2024-04-13,0.00026536312849162014
2024-04-14,0.0
2024-04-15,0.00013717421124828533
2024-04-16,5.471956224350205e-05
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,1.3698630136986302e-05
2024-04-20,0.0004924760601915185
2024-04-21,0.010514603616133518
2024-04-22,0.09761290322580646
2024-04-23,0.03576407506702413
2024-04-24,1.3550135501355014e-05
2024-04-25,1.3831258644536652e-05
2024-04-26,6.896551724137931e-05
2024-04-27,0.0034396671289875173
2024-04-28,0.015298196948682388
2024-04-29,0.0070523415977961435
2024-04-30,0.10631292517006803
2024-05-01,0.22860776439089694
2024-05-02,0.03962707182320442
2024-05-03,0.04023545706371191
2024-05-04,0.015062937062937062
2024-05-05,0.06614654002713705
2024-05-06,0.06427586206896552
2024-05-07,0.008331015299026426
2024-05-08,0.0014008321775312066
2024-05-09,0.0011251758087201125
2024-05-10,0.1280613668061367
2024-05-11,0.24102459016393443
2024-05-12,0.007617689015691868
2024-05-13,0.05600846262341326
2024-05-14,0.7063636363636363
2024-05-15,0.3139839572192514
2024-05-16,0.1998809523809524
2024-05-17,0.10793997271487041
2024-05-18,0.3140495867768595
2024-05-19,0.2638429752066116
2024-05-20,0.15893706293706295
2024-05-21,0.0862937062937063
2024-05-22,0.028958333333333336
2024-05-23,0.005968882602545969
2024-05-24,0.0003423680456490728
2024-05-25,0.004141414141414141
2024-05-26,0.07664764621968617
2024-05-27,0.0006456241032998565
2024-05-28,0.05016689847009736
2024-05-29,0.10282814614343708
2024-05-30,0.018314606741573036
2024-05-31,0.03443651925820257
2024-06-01,0.22361071932299012
2024-06-02,0.11007112375533427
2024-06-03,0.10886713286713287
2024-06-04,0.11879781420765026
2024-06-05,0.008093922651933701
2024-06-06,0.045910364145658265
2024-06-07,0.16496635262449527
2024-06-08,0.08226388888888889
2024-06-09,0.1010407876230661
2024-06-10,0.05049792531120332
2024-06-11,0.4695238095238095
2024-06-12,1.2890700636942674
2024-06-13,1.2506640625
2024-06-14,0.44823146944083225
2024-06-15,0.19441453566621802
2024-06-16,0.2358569500674764
2024-06-17,0.19105978260869566
2024-06-18,0.02709902370990237
2024-06-19,0.07920765027322405
2024-06-20,0.20647214854111406
2024-06-21,0.13368852459016392
2024-06-22,0.2386376404494382
2024-06-23,0.35638504155124656
2024-06-24,0.2701639344262295
2024-06-25,0.34697580645161286
2024-06-26,0.25081364829396324
2024-06-27,0.25398657718120804
2024-06-28,0.2946132971506106
2024-06-29,0.49192513368983953
2024-06-30,0.37642857142857145
2024-07-01,0.5204551365409623
2024-07-02,0.19055405405405404
2024-07-03,0.23919727891156464
2024-07-04,0.21908719346049046
2024-07-05,0.18116083916083917
2024-07-06,0.2868827586206897
2024-07-07,0.07554455445544554
2024-07-08,0.1491225626740947
2024-07-09,0.43671052631578944
2024-07-10,0.26174029451137887
2024-07-11,0.1898918918918919
2024-07-12,0.1846328437917223
2024-07-13,0.10346853146853148
2024-07-14,0.17605890603085556
2024-07-15,0.31394594594594594
2024-07-16,0.1766844919786096
2024-07-17,0.2842384105960265
2024-07-18,0.23
2024-07-19,0.19932413793103448
2024-07-20,0.26954038997214486
2024-07-21,0.40165300546448085
2024-07-22,0.27426592797783933
2024-07-23,0.3031506849315069
2024-07-24,0.3141565452091768
2024-07-25,0.3171780821917808
2024-07-26,0.2796944444444444
2024-07-27,0.2182112676056338
2024-07-28,0.3584011220196353
2024-07-29,0.4197677595628415
2024-07-30,0.2499182561307902
2024-07-31,0.27691374663072776
2024-08-01,0.15191518467852258
2024-08-02,0.20224324324324325
2024-08-03,0.2764586160108548
2024-08-04,0.5896533333333334
2024-08-05,2.6106485084306095
2024-08-06,0.9604347826086956
2024-08-07,0.12185430463576159
2024-08-08,0.11331108144192258
2024-08-09,0.11318801089918255
2024-08-10,0.15536784741144416
2024-08-11,0.1671934604904632
2024-08-12,0.2903950953678474
2024-08-13,0.09716599190283401
2024-08-14,0.0700976290097629
2024-08-15,0.13586776859504132
2024-08-16,0.24883401920438958
2024-08-17,0.07464387464387465
2024-08-18,0.03150429799426934
2024-08-19,0.0960056657223796
2024-08-20,0.11703703703703705
2024-08-21,0.25022757697456494
2024-08-22,0.42795484727755645
2024-08-23,0.4752994791666667
2024-08-24,0.38696476964769644
2024-08-25,0.16016689847009735
2024-08-26,0.22276280323450134
2024-08-27,0.38221038615179764
2024-08-28,0.16637954239569314
2024-08-29,0.3828985507246377
